id,movie_id,theater_id,date,time,format,price,screen_number
ST5517,MOV045,TH001,2025-01-01,21:30,Standard,19.99,13
ST5518,MOV045,TH001,2025-01-01,17:00,Standard,17.49,9
ST5519,MOV040,TH001,2025-01-01,14:00,3D,19.99,15
ST5520,MOV040,TH001,2025-01-01,13:00,Dolby Cinema,23.99,4
ST5521,MOV008,TH001,2025-01-01,12:00,Dolby Cinema,23.99,11
ST5522,MOV008,TH001,2025-01-01,23:00,3D,21.99,3
ST5523,MOV008,TH001,2025-01-01,16:30,Dolby Cinema,23.99,6
ST5524,MOV006,TH001,2025-01-01,10:00,IMAX,22.99,3
ST5525,MOV006,TH001,2025-01-01,18:00,IMAX,26.99,3
ST5526,MOV076,TH001,2025-01-01,10:00,Standard,14.99,7
ST5527,MOV076,TH001,2025-01-01,13:00,IMAX,24.99,1
ST5528,MOV076,TH001,2025-01-01,23:30,3D,21.99,7
ST5529,MOV063,TH001,2025-01-01,21:30,Dolby Cinema,25.99,5
ST5530,MOV063,TH001,2025-01-01,10:00,Dolby Cinema,21.99,12
ST5531,MOV063,TH001,2025-01-01,12:30,Standard,17.49,14
ST5532,MOV063,TH001,2025-01-01,17:00,IMAX,24.99,5
ST5533,MOV019,TH001,2025-01-01,10:00,Standard,14.99,12
ST5534,MOV019,TH001,2025-01-01,23:00,3D,21.99,3
ST5535,MOV019,TH001,2025-01-01,15:30,Standard,17.49,11
ST5536,MOV019,TH001,2025-01-01,13:30,IMAX,24.99,10
ST5537,MOV053,TH002,2025-01-01,09:00,Standard,14.99,6
ST5538,MOV053,TH002,2025-01-01,23:30,IMAX,26.99,7
ST5539,MOV053,TH002,2025-01-01,15:30,Standard,17.49,10
ST5540,MOV022,TH002,2025-01-01,10:00,Dolby Cinema,21.99,9
ST5541,MOV022,TH002,2025-01-01,21:30,3D,21.99,12
ST5542,MOV022,TH002,2025-01-01,10:30,Standard,14.99,7
ST5543,MOV022,TH002,2025-01-01,14:00,Standard,17.49,14
ST5544,MOV073,TH002,2025-01-01,22:30,3D,21.99,11
ST5545,MOV073,TH002,2025-01-01,17:00,3D,19.99,9
ST5546,MOV036,TH002,2025-01-01,22:30,Standard,19.99,5
ST5547,MOV036,TH002,2025-01-01,12:30,IMAX,24.99,7
ST5548,MOV036,TH002,2025-01-01,11:00,Dolby Cinema,21.99,4
ST5549,MOV036,TH002,2025-01-01,13:00,Standard,17.49,13
ST5550,MOV062,TH002,2025-01-01,17:00,IMAX,24.99,14
ST5551,MOV062,TH002,2025-01-01,22:30,Dolby Cinema,25.99,8
ST5552,MOV062,TH002,2025-01-01,12:00,3D,19.99,5
ST5553,MOV026,TH002,2025-01-01,18:30,Standard,19.99,13
ST5554,MOV026,TH002,2025-01-01,16:00,3D,19.99,11
ST5555,MOV079,TH002,2025-01-01,10:30,Dolby Cinema,21.99,13
ST5556,MOV079,TH002,2025-01-01,23:30,Standard,19.99,9
ST5557,MOV079,TH002,2025-01-01,09:30,Standard,14.99,13
ST5558,MOV079,TH002,2025-01-01,20:30,IMAX,26.99,11
ST5559,MOV069,TH002,2025-01-01,11:00,Dolby Cinema,21.99,10
ST5560,MOV069,TH002,2025-01-01,10:00,Dolby Cinema,21.99,16
ST5561,MOV003,TH002,2025-01-01,16:00,3D,19.99,14
ST5562,MOV003,TH002,2025-01-01,15:30,3D,19.99,7
ST5563,MOV003,TH002,2025-01-01,14:30,IMAX,24.99,5
ST5564,MOV003,TH002,2025-01-01,11:30,3D,17.99,1
ST5565,MOV045,TH002,2025-01-01,11:00,IMAX,22.99,15
ST5566,MOV045,TH002,2025-01-01,17:30,Dolby Cinema,23.99,3
ST5567,MOV045,TH002,2025-01-01,12:00,3D,19.99,12
ST5568,MOV045,TH002,2025-01-01,10:30,Standard,14.99,1
ST5569,MOV064,TH002,2025-01-01,19:30,Dolby Cinema,25.99,4
ST5570,MOV064,TH002,2025-01-01,23:30,Dolby Cinema,25.99,15
ST5571,MOV064,TH002,2025-01-01,10:00,Dolby Cinema,21.99,13
ST5572,MOV004,TH002,2025-01-01,21:00,Standard,19.99,5
ST5573,MOV004,TH002,2025-01-01,17:00,Dolby Cinema,23.99,10
ST5574,MOV077,TH002,2025-01-01,12:00,3D,19.99,9
ST5575,MOV077,TH002,2025-01-01,16:00,3D,19.99,1
ST5576,MOV077,TH002,2025-01-01,13:00,Dolby Cinema,23.99,5
ST5577,MOV077,TH002,2025-01-01,20:30,IMAX,26.99,4
ST5578,MOV032,TH002,2025-01-01,09:00,3D,17.99,1
ST5579,MOV032,TH002,2025-01-01,13:30,Standard,17.49,14
ST5580,MOV059,TH002,2025-01-01,11:00,Dolby Cinema,21.99,9
ST5581,MOV059,TH002,2025-01-01,20:00,IMAX,26.99,16
ST5582,MOV059,TH002,2025-01-01,17:30,Dolby Cinema,23.99,2
ST5583,MOV050,TH002,2025-01-01,09:00,Standard,14.99,3
ST5584,MOV050,TH002,2025-01-01,16:00,3D,19.99,10
ST5585,MOV050,TH002,2025-01-01,15:30,Dolby Cinema,23.99,14
ST5586,MOV075,TH002,2025-01-01,11:00,3D,17.99,8
ST5587,MOV075,TH002,2025-01-01,17:30,Standard,17.49,1
ST5588,MOV019,TH002,2025-01-01,11:30,IMAX,22.99,1
ST5589,MOV019,TH002,2025-01-01,17:00,Standard,17.49,2
ST5590,MOV019,TH002,2025-01-01,19:00,Dolby Cinema,25.99,4
ST5591,MOV044,TH002,2025-01-01,09:00,3D,17.99,7
ST5592,MOV044,TH002,2025-01-01,16:00,3D,19.99,11
ST5593,MOV044,TH002,2025-01-01,21:00,3D,21.99,16
ST5594,MOV044,TH002,2025-01-01,19:00,3D,21.99,1
ST5595,MOV048,TH003,2025-01-01,11:00,3D,17.99,3
ST5596,MOV048,TH003,2025-01-01,15:30,Standard,17.49,7
ST5597,MOV063,TH003,2025-01-01,15:00,3D,19.99,5
ST5598,MOV063,TH003,2025-01-01,17:30,Dolby Cinema,23.99,2
ST5599,MOV063,TH003,2025-01-01,19:00,3D,21.99,1
ST5600,MOV039,TH003,2025-01-01,22:30,Dolby Cinema,25.99,1
ST5601,MOV039,TH003,2025-01-01,18:30,3D,21.99,7
ST5602,MOV058,TH003,2025-01-01,15:00,Dolby Cinema,23.99,6
ST5603,MOV058,TH003,2025-01-01,10:00,3D,17.99,7
ST5604,MOV058,TH003,2025-01-01,21:30,Dolby Cinema,25.99,2
ST5605,MOV058,TH003,2025-01-01,23:00,Standard,19.99,5
ST5606,MOV071,TH003,2025-01-01,10:30,Standard,14.99,6
ST5607,MOV071,TH003,2025-01-01,22:00,Standard,19.99,3
ST5608,MOV059,TH003,2025-01-01,11:30,Dolby Cinema,21.99,4
ST5609,MOV059,TH003,2025-01-01,09:30,3D,17.99,6
ST5610,MOV059,TH003,2025-01-01,19:30,Standard,19.99,3
ST5611,MOV059,TH003,2025-01-01,22:30,Dolby Cinema,25.99,5
ST5612,MOV066,TH003,2025-01-01,13:00,3D,19.99,3
ST5613,MOV066,TH003,2025-01-01,09:30,Dolby Cinema,21.99,3
ST5614,MOV066,TH003,2025-01-01,21:30,Dolby Cinema,25.99,5
ST5615,MOV066,TH003,2025-01-01,17:00,Standard,17.49,7
ST5616,MOV056,TH003,2025-01-01,10:30,Standard,14.99,7
ST5617,MOV056,TH003,2025-01-01,19:30,Standard,19.99,3
ST5618,MOV056,TH003,2025-01-01,13:30,Standard,17.49,5
ST5619,MOV050,TH003,2025-01-01,15:00,Standard,17.49,5
ST5620,MOV050,TH003,2025-01-01,12:00,Dolby Cinema,23.99,4
ST5621,MOV050,TH003,2025-01-01,14:30,Dolby Cinema,23.99,3
ST5622,MOV004,TH003,2025-01-01,12:00,3D,19.99,3
ST5623,MOV004,TH003,2025-01-01,19:00,Dolby Cinema,25.99,3
ST5624,MOV067,TH003,2025-01-01,13:00,3D,19.99,2
ST5625,MOV067,TH003,2025-01-01,09:00,Standard,14.99,7
ST5626,MOV067,TH003,2025-01-01,19:30,3D,21.99,4
ST5627,MOV002,TH003,2025-01-01,20:00,Standard,19.99,7
ST5628,MOV002,TH003,2025-01-01,09:00,3D,17.99,5
ST5629,MOV002,TH003,2025-01-01,15:30,3D,19.99,1
ST5630,MOV002,TH003,2025-01-01,15:00,Standard,17.49,2
ST5631,MOV016,TH003,2025-01-01,11:00,Standard,14.99,6
ST5632,MOV016,TH003,2025-01-01,12:30,Dolby Cinema,23.99,1
ST5633,MOV016,TH003,2025-01-01,10:00,3D,17.99,3
ST5634,MOV016,TH003,2025-01-01,20:00,Standard,19.99,7
ST5635,MOV021,TH003,2025-01-01,22:00,Standard,19.99,5
ST5636,MOV021,TH003,2025-01-01,11:30,Standard,14.99,2
ST5637,MOV021,TH003,2025-01-01,15:00,3D,19.99,7
ST5638,MOV021,TH003,2025-01-01,10:30,3D,17.99,1
ST5639,MOV009,TH003,2025-01-01,21:00,Standard,19.99,2
ST5640,MOV009,TH003,2025-01-01,14:00,Standard,17.49,5
ST5641,MOV043,TH003,2025-01-01,10:00,3D,17.99,6
ST5642,MOV043,TH003,2025-01-01,16:00,Standard,17.49,2
ST5643,MOV075,TH003,2025-01-01,18:30,Dolby Cinema,25.99,5
ST5644,MOV075,TH003,2025-01-01,21:00,3D,21.99,5
ST5645,MOV033,TH003,2025-01-01,11:30,3D,17.99,5
ST5646,MOV033,TH003,2025-01-01,23:30,Dolby Cinema,25.99,2
ST5647,MOV015,TH003,2025-01-01,22:30,3D,21.99,1
ST5648,MOV015,TH003,2025-01-01,22:00,Standard,19.99,4
ST5649,MOV015,TH003,2025-01-01,14:30,Dolby Cinema,23.99,7
ST5650,MOV015,TH003,2025-01-01,12:00,3D,19.99,5
ST5651,MOV077,TH003,2025-01-01,10:00,3D,17.99,1
ST5652,MOV077,TH003,2025-01-01,14:00,Standard,17.49,7
ST5653,MOV042,TH004,2025-01-01,19:00,IMAX,26.99,14
ST5654,MOV042,TH004,2025-01-01,14:30,Dolby Cinema,23.99,12
ST5655,MOV042,TH004,2025-01-01,17:00,Standard,17.49,10
ST5656,MOV042,TH004,2025-01-01,18:30,Standard,19.99,10
ST5657,MOV018,TH004,2025-01-01,15:00,Standard,17.49,2
ST5658,MOV018,TH004,2025-01-01,19:30,Standard,19.99,10
ST5659,MOV018,TH004,2025-01-01,22:00,3D,21.99,10
ST5660,MOV018,TH004,2025-01-01,16:00,3D,19.99,10
ST5661,MOV068,TH004,2025-01-01,13:30,3D,19.99,14
ST5662,MOV068,TH004,2025-01-01,21:00,3D,21.99,11
ST5663,MOV068,TH004,2025-01-01,13:00,Standard,17.49,9
ST5664,MOV010,TH004,2025-01-01,18:00,Dolby Cinema,25.99,13
ST5665,MOV010,TH004,2025-01-01,15:30,3D,19.99,14
ST5666,MOV010,TH004,2025-01-01,17:30,3D,19.99,1
ST5667,MOV010,TH004,2025-01-01,11:30,Dolby Cinema,21.99,8
ST5668,MOV005,TH004,2025-01-01,12:00,Dolby Cinema,23.99,7
ST5669,MOV005,TH004,2025-01-01,09:30,IMAX,22.99,10
ST5670,MOV035,TH004,2025-01-01,23:00,Dolby Cinema,25.99,6
ST5671,MOV035,TH004,2025-01-01,13:00,3D,19.99,4
ST5672,MOV035,TH004,2025-01-01,21:30,IMAX,26.99,8
ST5673,MOV067,TH004,2025-01-01,21:00,IMAX,26.99,7
ST5674,MOV067,TH004,2025-01-01,20:00,IMAX,26.99,12
ST5675,MOV067,TH004,2025-01-01,21:30,IMAX,26.99,13
ST5676,MOV052,TH004,2025-01-01,20:00,Standard,19.99,12
ST5677,MOV052,TH004,2025-01-01,17:00,Standard,17.49,8
ST5678,MOV016,TH004,2025-01-01,12:30,3D,19.99,12
ST5679,MOV016,TH004,2025-01-01,17:30,Dolby Cinema,23.99,10
ST5680,MOV062,TH004,2025-01-01,21:30,Standard,19.99,2
ST5681,MOV062,TH004,2025-01-01,12:30,IMAX,24.99,10
ST5682,MOV062,TH004,2025-01-01,13:00,Standard,17.49,8
ST5683,MOV062,TH004,2025-01-01,11:00,Dolby Cinema,21.99,8
ST5684,MOV051,TH004,2025-01-01,11:30,3D,17.99,12
ST5685,MOV051,TH004,2025-01-01,12:30,Standard,17.49,5
ST5686,MOV051,TH004,2025-01-01,19:30,3D,21.99,13
ST5687,MOV051,TH004,2025-01-01,22:30,IMAX,26.99,1
ST5688,MOV029,TH004,2025-01-01,18:30,IMAX,26.99,11
ST5689,MOV029,TH004,2025-01-01,18:00,Dolby Cinema,25.99,13
ST5690,MOV029,TH004,2025-01-01,09:00,Dolby Cinema,21.99,4
ST5691,MOV064,TH004,2025-01-01,16:30,Standard,17.49,2
ST5692,MOV064,TH004,2025-01-01,11:00,IMAX,22.99,6
ST5693,MOV069,TH004,2025-01-01,15:00,Dolby Cinema,23.99,6
ST5694,MOV069,TH004,2025-01-01,21:30,Standard,19.99,7
ST5695,MOV013,TH004,2025-01-01,20:00,IMAX,26.99,4
ST5696,MOV013,TH004,2025-01-01,11:30,Standard,14.99,12
ST5697,MOV013,TH004,2025-01-01,19:00,Dolby Cinema,25.99,13
ST5698,MOV023,TH004,2025-01-01,17:00,Dolby Cinema,23.99,14
ST5699,MOV023,TH004,2025-01-01,14:30,Dolby Cinema,23.99,11
ST5700,MOV023,TH004,2025-01-01,15:00,3D,19.99,11
ST5701,MOV031,TH004,2025-01-01,13:30,3D,19.99,2
ST5702,MOV031,TH004,2025-01-01,21:00,Standard,19.99,10
ST5703,MOV031,TH004,2025-01-01,19:00,Standard,19.99,9
ST5704,MOV031,TH004,2025-01-01,18:30,3D,21.99,6
ST5705,MOV024,TH004,2025-01-01,15:00,Dolby Cinema,23.99,12
ST5706,MOV024,TH004,2025-01-01,14:30,3D,19.99,12
ST5707,MOV024,TH004,2025-01-01,16:00,3D,19.99,13
ST5708,MOV024,TH004,2025-01-01,17:30,Standard,17.49,10
ST5709,MOV077,TH005,2025-01-01,20:00,IMAX,26.99,4
ST5710,MOV077,TH005,2025-01-01,18:30,Dolby Cinema,25.99,11
ST5711,MOV077,TH005,2025-01-01,11:30,IMAX,22.99,1
ST5712,MOV037,TH005,2025-01-01,13:00,Standard,17.49,5
ST5713,MOV037,TH005,2025-01-01,12:30,3D,19.99,10
ST5714,MOV037,TH005,2025-01-01,14:30,IMAX,24.99,7
ST5715,MOV037,TH005,2025-01-01,09:00,Standard,14.99,4
ST5716,MOV049,TH005,2025-01-01,17:00,IMAX,24.99,2
ST5717,MOV049,TH005,2025-01-01,19:00,Dolby Cinema,25.99,14
ST5718,MOV064,TH005,2025-01-01,21:00,IMAX,26.99,8
ST5719,MOV064,TH005,2025-01-01,20:00,IMAX,26.99,15
ST5720,MOV024,TH005,2025-01-01,14:00,IMAX,24.99,18
ST5721,MOV024,TH005,2025-01-01,19:00,Standard,19.99,5
ST5722,MOV024,TH005,2025-01-01,09:30,Standard,14.99,15
ST5723,MOV024,TH005,2025-01-01,11:30,Standard,14.99,14
ST5724,MOV029,TH005,2025-01-01,11:30,Standard,14.99,1
ST5725,MOV029,TH005,2025-01-01,13:00,IMAX,24.99,8
ST5726,MOV029,TH005,2025-01-01,18:00,3D,21.99,18
ST5727,MOV029,TH005,2025-01-01,16:00,3D,19.99,19
ST5728,MOV078,TH005,2025-01-01,14:00,3D,19.99,1
ST5729,MOV078,TH005,2025-01-01,10:00,IMAX,22.99,11
ST5730,MOV078,TH005,2025-01-01,13:30,Dolby Cinema,23.99,3
ST5731,MOV078,TH005,2025-01-01,17:30,Dolby Cinema,23.99,10
ST5732,MOV041,TH005,2025-01-01,16:00,3D,19.99,15
ST5733,MOV041,TH005,2025-01-01,14:00,Dolby Cinema,23.99,13
ST5734,MOV041,TH005,2025-01-01,17:00,IMAX,24.99,15
ST5735,MOV041,TH005,2025-01-01,12:00,Standard,17.49,1
ST5736,MOV026,TH005,2025-01-01,09:30,3D,17.99,18
ST5737,MOV026,TH005,2025-01-01,23:30,3D,21.99,13
ST5738,MOV051,TH005,2025-01-01,18:30,3D,21.99,14
ST5739,MOV051,TH005,2025-01-01,12:00,Dolby Cinema,23.99,8
ST5740,MOV055,TH005,2025-01-01,09:30,3D,17.99,19
ST5741,MOV055,TH005,2025-01-01,20:00,Dolby Cinema,25.99,16
ST5742,MOV055,TH005,2025-01-01,22:00,3D,21.99,14
ST5743,MOV058,TH005,2025-01-01,18:00,3D,21.99,8
ST5744,MOV058,TH005,2025-01-01,20:00,IMAX,26.99,11
ST5745,MOV011,TH005,2025-01-01,11:00,Dolby Cinema,21.99,9
ST5746,MOV011,TH005,2025-01-01,20:30,Dolby Cinema,25.99,17
ST5747,MOV011,TH005,2025-01-01,15:30,3D,19.99,10
ST5748,MOV011,TH005,2025-01-01,12:30,Dolby Cinema,23.99,2
ST5749,MOV069,TH005,2025-01-01,14:30,IMAX,24.99,19
ST5750,MOV069,TH005,2025-01-01,09:00,IMAX,22.99,1
ST5751,MOV054,TH006,2025-01-01,18:30,IMAX,26.99,11
ST5752,MOV054,TH006,2025-01-01,13:30,Standard,17.49,13
ST5753,MOV054,TH006,2025-01-01,10:30,IMAX,22.99,13
ST5754,MOV019,TH006,2025-01-01,21:00,IMAX,26.99,18
ST5755,MOV019,TH006,2025-01-01,11:30,3D,17.99,17
ST5756,MOV019,TH006,2025-01-01,22:30,Standard,19.99,7
ST5757,MOV028,TH006,2025-01-01,10:30,Dolby Cinema,21.99,7
ST5758,MOV028,TH006,2025-01-01,15:00,Dolby Cinema,23.99,18
ST5759,MOV067,TH006,2025-01-01,23:30,Standard,19.99,9
ST5760,MOV067,TH006,2025-01-01,13:30,Dolby Cinema,23.99,14
ST5761,MOV067,TH006,2025-01-01,18:00,Standard,19.99,5
ST5762,MOV067,TH006,2025-01-01,11:00,Standard,14.99,14
ST5763,MOV024,TH006,2025-01-01,14:30,Standard,17.49,1
ST5764,MOV024,TH006,2025-01-01,20:00,IMAX,26.99,4
ST5765,MOV046,TH006,2025-01-01,23:00,3D,21.99,12
ST5766,MOV046,TH006,2025-01-01,15:30,3D,19.99,13
ST5767,MOV046,TH006,2025-01-01,14:00,3D,19.99,9
ST5768,MOV046,TH006,2025-01-01,10:00,Standard,14.99,10
ST5769,MOV018,TH006,2025-01-01,18:30,IMAX,26.99,16
ST5770,MOV018,TH006,2025-01-01,15:00,Standard,17.49,18
ST5771,MOV021,TH006,2025-01-01,23:30,Standard,19.99,17
ST5772,MOV021,TH006,2025-01-01,09:30,Dolby Cinema,21.99,17
ST5773,MOV021,TH006,2025-01-01,09:00,Dolby Cinema,21.99,12
ST5774,MOV045,TH006,2025-01-01,23:30,Standard,19.99,5
ST5775,MOV045,TH006,2025-01-01,12:30,Standard,17.49,3
ST5776,MOV045,TH006,2025-01-01,18:30,Dolby Cinema,25.99,16
ST5777,MOV045,TH006,2025-01-01,15:00,Dolby Cinema,23.99,15
ST5778,MOV027,TH006,2025-01-01,15:30,Standard,17.49,8
ST5779,MOV027,TH006,2025-01-01,13:30,3D,19.99,8
ST5780,MOV053,TH007,2025-01-01,10:00,IMAX,22.99,12
ST5781,MOV053,TH007,2025-01-01,13:00,Standard,17.49,11
ST5782,MOV053,TH007,2025-01-01,21:00,Standard,19.99,11
ST5783,MOV074,TH007,2025-01-01,14:30,Standard,17.49,15
ST5784,MOV074,TH007,2025-01-01,16:00,Standard,17.49,13
ST5785,MOV074,TH007,2025-01-01,16:30,3D,19.99,1
ST5786,MOV050,TH007,2025-01-01,20:30,3D,21.99,11
ST5787,MOV050,TH007,2025-01-01,11:00,Dolby Cinema,21.99,18
ST5788,MOV058,TH007,2025-01-01,17:30,Standard,17.49,18
ST5789,MOV058,TH007,2025-01-01,09:30,IMAX,22.99,7
ST5790,MOV079,TH007,2025-01-01,12:30,Dolby Cinema,23.99,7
ST5791,MOV079,TH007,2025-01-01,23:00,Standard,19.99,6
ST5792,MOV079,TH007,2025-01-01,22:00,IMAX,26.99,17
ST5793,MOV067,TH007,2025-01-01,19:30,IMAX,26.99,20
ST5794,MOV067,TH007,2025-01-01,14:30,IMAX,24.99,7
ST5795,MOV067,TH007,2025-01-01,09:00,Dolby Cinema,21.99,13
ST5796,MOV042,TH007,2025-01-01,14:30,Standard,17.49,16
ST5797,MOV042,TH007,2025-01-01,16:00,IMAX,24.99,6
ST5798,MOV042,TH007,2025-01-01,12:00,3D,19.99,19
ST5799,MOV042,TH007,2025-01-01,23:00,Dolby Cinema,25.99,7
ST5800,MOV039,TH007,2025-01-01,12:30,3D,19.99,18
ST5801,MOV039,TH007,2025-01-01,09:00,Dolby Cinema,21.99,19
ST5802,MOV020,TH007,2025-01-01,17:30,IMAX,24.99,13
ST5803,MOV020,TH007,2025-01-01,11:00,3D,17.99,17
ST5804,MOV020,TH007,2025-01-01,13:30,Standard,17.49,18
ST5805,MOV020,TH007,2025-01-01,20:30,Standard,19.99,14
ST5806,MOV035,TH007,2025-01-01,19:00,IMAX,26.99,3
ST5807,MOV035,TH007,2025-01-01,11:00,3D,17.99,5
ST5808,MOV012,TH007,2025-01-01,20:30,Dolby Cinema,25.99,3
ST5809,MOV012,TH007,2025-01-01,11:00,3D,17.99,6
ST5810,MOV012,TH007,2025-01-01,09:30,Standard,14.99,13
ST5811,MOV026,TH007,2025-01-01,14:00,Dolby Cinema,23.99,4
ST5812,MOV026,TH007,2025-01-01,23:00,IMAX,26.99,10
ST5813,MOV009,TH007,2025-01-01,09:30,Dolby Cinema,21.99,17
ST5814,MOV009,TH007,2025-01-01,10:00,3D,17.99,1
ST5815,MOV009,TH007,2025-01-01,15:30,Dolby Cinema,23.99,2
ST5816,MOV022,TH007,2025-01-01,19:30,Standard,19.99,5
ST5817,MOV022,TH007,2025-01-01,14:30,Dolby Cinema,23.99,5
ST5818,MOV045,TH007,2025-01-01,20:30,Dolby Cinema,25.99,7
ST5819,MOV045,TH007,2025-01-01,18:30,IMAX,26.99,20
ST5820,MOV019,TH007,2025-01-01,17:30,Dolby Cinema,23.99,9
ST5821,MOV019,TH007,2025-01-01,14:00,Standard,17.49,16
ST5822,MOV019,TH007,2025-01-01,11:30,Standard,14.99,19
ST5823,MOV019,TH007,2025-01-01,15:30,3D,19.99,8
ST5824,MOV076,TH007,2025-01-01,21:30,Standard,19.99,12
ST5825,MOV076,TH007,2025-01-01,20:00,3D,21.99,20
ST5826,MOV076,TH007,2025-01-01,18:30,IMAX,26.99,5
ST5827,MOV021,TH007,2025-01-01,12:00,3D,19.99,3
ST5828,MOV021,TH007,2025-01-01,09:30,Dolby Cinema,21.99,19
ST5829,MOV055,TH007,2025-01-01,20:30,3D,21.99,16
ST5830,MOV055,TH007,2025-01-01,14:00,IMAX,24.99,4
ST5831,MOV028,TH007,2025-01-01,15:00,3D,19.99,8
ST5832,MOV028,TH007,2025-01-01,13:30,3D,19.99,4
ST5833,MOV028,TH007,2025-01-01,10:00,Dolby Cinema,21.99,15
ST5834,MOV028,TH007,2025-01-01,14:30,Standard,17.49,2
ST5835,MOV070,TH008,2025-01-01,21:30,Standard,19.99,22
ST5836,MOV070,TH008,2025-01-01,16:30,Standard,17.49,5
ST5837,MOV070,TH008,2025-01-01,14:30,Standard,17.49,26
ST5838,MOV070,TH008,2025-01-01,11:00,Dolby Cinema,21.99,27
ST5839,MOV017,TH008,2025-01-01,20:30,3D,21.99,13
ST5840,MOV017,TH008,2025-01-01,13:00,Dolby Cinema,23.99,29
ST5841,MOV010,TH008,2025-01-01,20:00,IMAX,26.99,9
ST5842,MOV010,TH008,2025-01-01,10:30,Standard,14.99,14
ST5843,MOV010,TH008,2025-01-01,18:00,3D,21.99,26
ST5844,MOV010,TH008,2025-01-01,23:30,3D,21.99,11
ST5845,MOV042,TH008,2025-01-01,14:30,IMAX,24.99,12
ST5846,MOV042,TH008,2025-01-01,22:30,Standard,19.99,5
ST5847,MOV042,TH008,2025-01-01,21:30,Dolby Cinema,25.99,12
ST5848,MOV042,TH008,2025-01-01,23:30,IMAX,26.99,6
ST5849,MOV035,TH008,2025-01-01,15:30,IMAX,24.99,27
ST5850,MOV035,TH008,2025-01-01,10:00,3D,17.99,18
ST5851,MOV023,TH008,2025-01-01,11:30,IMAX,22.99,20
ST5852,MOV023,TH008,2025-01-01,19:00,Dolby Cinema,25.99,29
ST5853,MOV023,TH008,2025-01-01,18:30,IMAX,26.99,10
ST5854,MOV079,TH008,2025-01-01,19:30,3D,21.99,11
ST5855,MOV079,TH008,2025-01-01,10:00,Standard,14.99,9
ST5856,MOV079,TH008,2025-01-01,17:00,IMAX,24.99,21
ST5857,MOV033,TH008,2025-01-01,18:00,Standard,19.99,24
ST5858,MOV033,TH008,2025-01-01,14:00,Standard,17.49,9
ST5859,MOV040,TH008,2025-01-01,18:30,Dolby Cinema,25.99,13
ST5860,MOV040,TH008,2025-01-01,16:00,IMAX,24.99,20
ST5861,MOV040,TH008,2025-01-01,15:00,3D,19.99,1
ST5862,MOV040,TH008,2025-01-01,15:30,3D,19.99,23
ST5863,MOV056,TH008,2025-01-01,14:00,3D,19.99,19
ST5864,MOV056,TH008,2025-01-01,12:30,Dolby Cinema,23.99,22
ST5865,MOV056,TH008,2025-01-01,19:30,Dolby Cinema,25.99,4
ST5866,MOV056,TH008,2025-01-01,12:00,Dolby Cinema,23.99,25
ST5867,MOV036,TH008,2025-01-01,15:00,IMAX,24.99,1
ST5868,MOV036,TH008,2025-01-01,18:30,IMAX,26.99,3
ST5869,MOV036,TH008,2025-01-01,21:00,IMAX,26.99,21
ST5870,MOV036,TH008,2025-01-01,11:00,3D,17.99,26
ST5871,MOV010,TH009,2025-01-01,14:30,Standard,17.49,8
ST5872,MOV010,TH009,2025-01-01,11:00,Standard,14.99,1
ST5873,MOV010,TH009,2025-01-01,17:00,Standard,17.49,9
ST5874,MOV027,TH009,2025-01-01,15:30,3D,19.99,2
ST5875,MOV027,TH009,2025-01-01,17:30,3D,19.99,1
ST5876,MOV027,TH009,2025-01-01,23:00,3D,21.99,4
ST5877,MOV037,TH009,2025-01-01,10:00,3D,17.99,9
ST5878,MOV037,TH009,2025-01-01,18:00,3D,21.99,8
ST5879,MOV037,TH009,2025-01-01,13:00,Standard,17.49,7
ST5880,MOV037,TH009,2025-01-01,11:00,3D,17.99,6
ST5881,MOV043,TH009,2025-01-01,23:30,3D,21.99,5
ST5882,MOV043,TH009,2025-01-01,23:00,Standard,19.99,6
ST5883,MOV033,TH009,2025-01-01,13:30,3D,19.99,4
ST5884,MOV033,TH009,2025-01-01,15:30,3D,19.99,2
ST5885,MOV033,TH009,2025-01-01,18:30,3D,21.99,9
ST5886,MOV033,TH009,2025-01-01,19:30,Standard,19.99,9
ST5887,MOV009,TH009,2025-01-01,09:00,3D,17.99,2
ST5888,MOV009,TH009,2025-01-01,11:30,Standard,14.99,5
ST5889,MOV009,TH009,2025-01-01,13:00,Standard,17.49,8
ST5890,MOV009,TH009,2025-01-01,10:00,Standard,14.99,6
ST5891,MOV038,TH009,2025-01-01,19:30,Standard,19.99,2
ST5892,MOV038,TH009,2025-01-01,20:00,Standard,19.99,1
ST5893,MOV038,TH009,2025-01-01,17:30,3D,19.99,3
ST5894,MOV051,TH009,2025-01-01,16:00,Standard,17.49,8
ST5895,MOV051,TH009,2025-01-01,21:30,3D,21.99,3
ST5896,MOV020,TH009,2025-01-01,18:00,Standard,19.99,6
ST5897,MOV020,TH009,2025-01-01,09:30,3D,17.99,8
ST5898,MOV020,TH009,2025-01-01,17:00,Standard,17.49,4
ST5899,MOV020,TH009,2025-01-01,15:30,3D,19.99,1
ST5900,MOV007,TH009,2025-01-01,23:30,3D,21.99,5
ST5901,MOV007,TH009,2025-01-01,20:30,Standard,19.99,10
ST5902,MOV007,TH009,2025-01-01,19:30,Standard,19.99,8
ST5903,MOV007,TH009,2025-01-01,16:30,3D,19.99,4
