id,product_id,name,price,sku,inventory_count,attributes
var_447_15oz,prod_447,Sunrise Farms Organic Kidney Beans - 15 oz,1.85,KID-447-15,32,"{""size"": ""15 oz""}"
var_448_15oz,prod_448,Simply Good Kidney Beans - 15 oz,1.8,KID-448-15,47,"{""size"": ""15 oz""}"
var_449_15oz,prod_449,Quality First Pinto Beans - 15 oz,1.86,PIN-449-15,64,"{""size"": ""15 oz""}"
var_450_15oz,prod_450,Mountain Fresh Pinto Beans - 15 oz,1.74,PIN-450-15,21,"{""size"": ""15 oz""}"
var_451_15oz,prod_451,Quality First Pinto Beans - 15 oz,1.35,PIN-451-15,65,"{""size"": ""15 oz""}"
var_452_15oz,prod_452,Simply Good Pinto Beans - 15 oz,1.36,PIN-452-15,58,"{""size"": ""15 oz""}"
var_453_15oz,prod_453,Farm Fresh Lentils - 15 oz,2.22,LEN-453-15,32,"{""size"": ""15 oz""}"
var_454_15oz,prod_454,Country Best Lentils - 15 oz,2.25,LEN-454-15,51,"{""size"": ""15 oz""}"
var_455_15oz,prod_455,Mountain Fresh Lentils - 15 oz,2.26,LEN-455-15,43,"{""size"": ""15 oz""}"
var_456_15oz,prod_456,Premium Select Canned Corn - 15 oz,1.65,CAN-456-15,32,"{""size"": ""15 oz""}"
var_457_15oz,prod_457,Local Pride Canned Corn - 15 oz,1.79,CAN-457-15,36,"{""size"": ""15 oz""}"
var_458_15oz,prod_458,Local Pride Green Peas - 15 oz,1.75,GRE-458-15,63,"{""size"": ""15 oz""}"
var_459_15oz,prod_459,Meadow Gold Green Peas - 15 oz,1.61,GRE-459-15,58,"{""size"": ""15 oz""}"
var_460_15oz,prod_460,Quality First Green Peas - 15 oz,1.97,GRE-460-15,56,"{""size"": ""15 oz""}"
var_461_15oz,prod_461,Heritage Foods Canned Peaches - 15 oz,2.82,CAN-461-15,29,"{""size"": ""15 oz""}"
var_462_15oz,prod_462,Pure & Simple Canned Peaches - 15 oz,3.16,CAN-462-15,11,"{""size"": ""15 oz""}"
var_463_15oz,prod_463,Nature's Best Canned Peaches - 15 oz,3.1,CAN-463-15,63,"{""size"": ""15 oz""}"
var_464_20oz,prod_464,Nature's Best Organic Canned Pineapple - 20 oz,3.55,CAN-464-20,63,"{""size"": ""20 oz""}"
var_465_20oz,prod_465,Premium Select Organic Canned Pineapple - 20 oz,3.95,CAN-465-20,37,"{""size"": ""20 oz""}"
var_466_20oz,prod_466,Quality First Canned Pineapple - 20 oz,2.31,CAN-466-20,36,"{""size"": ""20 oz""}"
var_467_15oz,prod_467,Home Style Canned Mandarin Oranges - 15 oz,2.8,CAN-467-15,48,"{""size"": ""15 oz""}"
var_468_15oz,prod_468,Home Style Canned Mandarin Oranges - 15 oz,2.38,CAN-468-15,53,"{""size"": ""15 oz""}"
var_469_15oz,prod_469,Organic Choice Canned Mandarin Oranges - 15 oz,3.38,CAN-469-15,33,"{""size"": ""15 oz""}"
var_470_15oz,prod_470,Classic Kitchen Canned Mandarin Oranges - 15 oz,2.58,CAN-470-15,55,"{""size"": ""15 oz""}"
var_471_24oz,prod_471,Golden Harvest Organic Applesauce - 24 oz,5.49,APP-471-24,13,"{""size"": ""24 oz""}"
var_472_24oz,prod_472,Golden Harvest Applesauce - 24 oz,4.25,APP-472-24,44,"{""size"": ""24 oz""}"
var_473_24oz,prod_473,Farm Fresh Applesauce - 24 oz,4.2,APP-473-24,51,"{""size"": ""24 oz""}"
var_474_24oz,prod_474,Local Pride Applesauce - 24 oz,3.43,APP-474-24,14,"{""size"": ""24 oz""}"
var_475_loaf,prod_475,Fresh Farms Whole Wheat Bread - loaf,4.11,WHO-475-LOA,52,"{""size"": ""loaf""}"
var_476_loaf,prod_476,Mountain Fresh Whole Wheat Bread - loaf,3.82,WHO-476-LOA,61,"{""size"": ""loaf""}"
var_477_loaf,prod_477,Golden Harvest Organic Whole Wheat Bread - loaf,4.62,WHO-477-LOA,23,"{""size"": ""loaf""}"
var_478_loaf,prod_478,Green Valley White Bread - loaf,3.15,WHI-478-LOA,54,"{""size"": ""loaf""}"
var_479_loaf,prod_479,Home Style White Bread - loaf,3.36,WHI-479-LOA,63,"{""size"": ""loaf""}"
var_480_loaf,prod_480,Pure & Simple Multigrain Bread - loaf,4.01,MUL-480-LOA,29,"{""size"": ""loaf""}"
var_481_loaf,prod_481,Mountain Fresh Multigrain Bread - loaf,4.42,MUL-481-LOA,22,"{""size"": ""loaf""}"
var_482_loaf,prod_482,Meadow Gold Multigrain Bread - loaf,4.23,MUL-482-LOA,10,"{""size"": ""loaf""}"
var_483_6ct,prod_483,Local Pride Bagels - 6 ct,5.24,BAG-483-6 C,79,"{""size"": ""6 ct""}"
var_484_6ct,prod_484,Heritage Foods Bagels - 6 ct,4.02,BAG-484-6 C,19,"{""size"": ""6 ct""}"
var_485_6ct,prod_485,Sunrise Farms Organic English Muffins - 6 ct,4.54,ENG-485-6 C,80,"{""size"": ""6 ct""}"
var_486_6ct,prod_486,Daily Delight English Muffins - 6 ct,4.19,ENG-486-6 C,79,"{""size"": ""6 ct""}"
var_487_10ct,prod_487,Pure & Simple Tortillas - 10 ct,3.71,TOR-487-10,33,"{""size"": ""10 ct""}"
var_488_10ct,prod_488,Country Best Organic Tortillas - 10 ct,4.84,TOR-488-10,33,"{""size"": ""10 ct""}"
var_489_10ct,prod_489,Local Pride Organic Tortillas - 10 ct,4.51,TOR-489-10,60,"{""size"": ""10 ct""}"
var_490_6ct,prod_490,Green Valley Pita Bread - 6 ct,4.22,PIT-490-6 C,66,"{""size"": ""6 ct""}"
var_491_6ct,prod_491,Fresh Farms Pita Bread - 6 ct,3.49,PIT-491-6 C,70,"{""size"": ""6 ct""}"
var_492_single,prod_492,Meadow Gold Baguette - single,3.62,BAG-492-SIN,64,"{""size"": ""single""}"
var_492_3pack,prod_492,Meadow Gold Baguette - 3 pack,9.05,BAG-492-3 P,38,"{""size"": ""3 pack""}"
var_493_single,prod_493,Sunrise Farms Baguette - single,2.83,BAG-493-SIN,77,"{""size"": ""single""}"
var_493_3pack,prod_493,Sunrise Farms Baguette - 3 pack,7.08,BAG-493-3 P,76,"{""size"": ""3 pack""}"
var_494_single,prod_494,Green Valley Baguette - single,3.59,BAG-494-SIN,40,"{""size"": ""single""}"
var_494_3pack,prod_494,Green Valley Baguette - 3 pack,8.97,BAG-494-3 P,66,"{""size"": ""3 pack""}"
var_495_single,prod_495,Market Fresh Ciabatta - single,3.5,CIA-495-SIN,33,"{""size"": ""single""}"
var_495_3pack,prod_495,Market Fresh Ciabatta - 3 pack,8.75,CIA-495-3 P,27,"{""size"": ""3 pack""}"
var_496_single,prod_496,Premium Select Ciabatta - single,4.79,CIA-496-SIN,60,"{""size"": ""single""}"
var_496_3pack,prod_496,Premium Select Ciabatta - 3 pack,11.97,CIA-496-3 P,29,"{""size"": ""3 pack""}"
var_497_single,prod_497,Country Best Focaccia - single,4.85,FOC-497-SIN,67,"{""size"": ""single""}"
var_497_3pack,prod_497,Country Best Focaccia - 3 pack,12.12,FOC-497-3 P,11,"{""size"": ""3 pack""}"
var_498_single,prod_498,Classic Kitchen Focaccia - single,4.69,FOC-498-SIN,50,"{""size"": ""single""}"
var_498_3pack,prod_498,Classic Kitchen Focaccia - 3 pack,11.73,FOC-498-3 P,26,"{""size"": ""3 pack""}"
var_499_single,prod_499,Mountain Fresh Focaccia - single,5.75,FOC-499-SIN,33,"{""size"": ""single""}"
var_499_3pack,prod_499,Mountain Fresh Focaccia - 3 pack,14.38,FOC-499-3 P,67,"{""size"": ""3 pack""}"
var_500_single,prod_500,Organic Choice Focaccia - single,5.15,FOC-500-SIN,11,"{""size"": ""single""}"
var_500_3pack,prod_500,Organic Choice Focaccia - 3 pack,12.88,FOC-500-3 P,58,"{""size"": ""3 pack""}"
var_501_12ct,prod_501,Simply Good Organic Dinner Rolls - 12 ct,5.65,DIN-501-12,32,"{""size"": ""12 ct""}"
var_502_12ct,prod_502,Farm Fresh Organic Dinner Rolls - 12 ct,6.37,DIN-502-12,14,"{""size"": ""12 ct""}"
var_503_12ct,prod_503,Classic Kitchen Organic Dinner Rolls - 12 ct,6.32,DIN-503-12,47,"{""size"": ""12 ct""}"
var_504_12ct,prod_504,Fresh Farms Organic Dinner Rolls - 12 ct,5.63,DIN-504-12,32,"{""size"": ""12 ct""}"
var_505_8ct,prod_505,Nature's Best Hot Dog Buns - 8 ct,3.45,HOT-505-8 C,58,"{""size"": ""8 ct""}"
var_506_8ct,prod_506,Country Best Hot Dog Buns - 8 ct,3.3,HOT-506-8 C,18,"{""size"": ""8 ct""}"
var_507_8ct,prod_507,Nature's Best Hot Dog Buns - 8 ct,3.07,HOT-507-8 C,51,"{""size"": ""8 ct""}"
var_508_8ct,prod_508,Farm Fresh Hot Dog Buns - 8 ct,3.17,HOT-508-8 C,18,"{""size"": ""8 ct""}"
var_509_8ct,prod_509,Local Pride Hamburger Buns - 8 ct,3.09,HAM-509-8 C,22,"{""size"": ""8 ct""}"
var_510_8ct,prod_510,Market Fresh Hamburger Buns - 8 ct,3.23,HAM-510-8 C,29,"{""size"": ""8 ct""}"
var_511_4ct,prod_511,Simply Good Muffins - 4 ct,6.05,MUF-511-4 C,16,"{""size"": ""4 ct""}"
var_512_4ct,prod_512,Quality First Organic Muffins - 4 ct,6.88,MUF-512-4 C,38,"{""size"": ""4 ct""}"
var_513_6ct,prod_513,Golden Harvest Organic Donuts - 6 ct,8.15,DON-513-6 C,20,"{""size"": ""6 ct""}"
var_514_6ct,prod_514,Nature's Best Organic Donuts - 6 ct,7.9,DON-514-6 C,52,"{""size"": ""6 ct""}"
var_515_6ct,prod_515,Golden Harvest Donuts - 6 ct,6.93,DON-515-6 C,41,"{""size"": ""6 ct""}"
var_516_6ct,prod_516,Market Fresh Donuts - 6 ct,5.22,DON-516-6 C,27,"{""size"": ""6 ct""}"
var_517_12ct,prod_517,Green Valley Cookies - 12 ct,5.76,COO-517-12,79,"{""size"": ""12 ct""}"
var_518_12ct,prod_518,Golden Harvest Cookies - 12 ct,5.86,COO-518-12,76,"{""size"": ""12 ct""}"
var_519_6ct,prod_519,Premium Select Brownies - 6 ct,5.58,BRO-519-6 C,64,"{""size"": ""6 ct""}"
var_520_6ct,prod_520,Meadow Gold Brownies - 6 ct,6.08,BRO-520-6 C,50,"{""size"": ""6 ct""}"
var_521_single,prod_521,Farm Fresh Pound Cake - single,6.31,POU-521-SIN,22,"{""size"": ""single""}"
var_521_3pack,prod_521,Farm Fresh Pound Cake - 3 pack,15.77,POU-521-3 P,64,"{""size"": ""3 pack""}"
var_522_single,prod_522,Farm Fresh Pound Cake - single,7.67,POU-522-SIN,73,"{""size"": ""single""}"
var_522_3pack,prod_522,Farm Fresh Pound Cake - 3 pack,19.18,POU-522-3 P,18,"{""size"": ""3 pack""}"
var_523_single,prod_523,Nature's Best Pound Cake - single,7.29,POU-523-SIN,63,"{""size"": ""single""}"
var_523_3pack,prod_523,Nature's Best Pound Cake - 3 pack,18.23,POU-523-3 P,71,"{""size"": ""3 pack""}"
var_524_single,prod_524,Meadow Gold Organic Pound Cake - single,10.15,POU-524-SIN,51,"{""size"": ""single""}"
var_524_3pack,prod_524,Meadow Gold Organic Pound Cake - 3 pack,25.38,POU-524-3 P,67,"{""size"": ""3 pack""}"
var_525_single,prod_525,Market Fresh Apple Pie - single,9.28,APP-525-SIN,52,"{""size"": ""single""}"
var_525_3pack,prod_525,Market Fresh Apple Pie - 3 pack,23.2,APP-525-3 P,57,"{""size"": ""3 pack""}"
var_526_single,prod_526,Fresh Farms Apple Pie - single,10.88,APP-526-SIN,24,"{""size"": ""single""}"
var_526_3pack,prod_526,Fresh Farms Apple Pie - 3 pack,27.2,APP-526-3 P,23,"{""size"": ""3 pack""}"
var_527_single,prod_527,Heritage Foods Organic Apple Pie - single,12.77,APP-527-SIN,27,"{""size"": ""single""}"
var_527_3pack,prod_527,Heritage Foods Organic Apple Pie - 3 pack,31.92,APP-527-3 P,55,"{""size"": ""3 pack""}"
var_528_single,prod_528,Green Valley Cheesecake - single,13.07,CHE-528-SIN,29,"{""size"": ""single""}"
var_528_3pack,prod_528,Green Valley Cheesecake - 3 pack,32.67,CHE-528-3 P,25,"{""size"": ""3 pack""}"
var_529_single,prod_529,Local Pride Cheesecake - single,15.1,CHE-529-SIN,53,"{""size"": ""single""}"
var_529_3pack,prod_529,Local Pride Cheesecake - 3 pack,37.75,CHE-529-3 P,13,"{""size"": ""3 pack""}"
var_530_single,prod_530,Meadow Gold Cheesecake - single,18.37,CHE-530-SIN,72,"{""size"": ""single""}"
var_530_3pack,prod_530,Meadow Gold Cheesecake - 3 pack,45.93,CHE-530-3 P,48,"{""size"": ""3 pack""}"
var_531_16oz,prod_531,Local Pride Organic Frozen Vegetables Mix - 16 oz,3.71,FRO-531-16,24,"{""size"": ""16 oz""}"
var_532_16oz,prod_532,Meadow Gold Frozen Vegetables Mix - 16 oz,3.35,FRO-532-16,32,"{""size"": ""16 oz""}"
var_533_16oz,prod_533,Simply Good Frozen Vegetables Mix - 16 oz,3.38,FRO-533-16,58,"{""size"": ""16 oz""}"
var_534_16oz,prod_534,Quality First Frozen Corn - 16 oz,2.37,FRO-534-16,13,"{""size"": ""16 oz""}"
var_535_16oz,prod_535,Nature's Best Frozen Corn - 16 oz,3.36,FRO-535-16,37,"{""size"": ""16 oz""}"
var_536_16oz,prod_536,Market Fresh Frozen Corn - 16 oz,2.98,FRO-536-16,69,"{""size"": ""16 oz""}"
var_537_16oz,prod_537,Heritage Foods Organic Frozen Peas - 16 oz,3.2,FRO-537-16,64,"{""size"": ""16 oz""}"
var_538_16oz,prod_538,Organic Choice Frozen Peas - 16 oz,2.47,FRO-538-16,27,"{""size"": ""16 oz""}"
var_539_16oz,prod_539,Market Fresh Organic Frozen Peas - 16 oz,3.59,FRO-539-16,33,"{""size"": ""16 oz""}"
var_540_16oz,prod_540,Meadow Gold Frozen Peas - 16 oz,3.25,FRO-540-16,22,"{""size"": ""16 oz""}"
var_541_16oz,prod_541,Country Best Frozen Spinach - 16 oz,2.87,FRO-541-16,22,"{""size"": ""16 oz""}"
var_542_16oz,prod_542,Nature's Best Frozen Spinach - 16 oz,3.43,FRO-542-16,73,"{""size"": ""16 oz""}"
var_543_16oz,prod_543,Market Fresh Frozen Spinach - 16 oz,2.84,FRO-543-16,63,"{""size"": ""16 oz""}"
var_544_16oz,prod_544,Mountain Fresh Frozen Spinach - 16 oz,2.6,FRO-544-16,15,"{""size"": ""16 oz""}"
var_545_16oz,prod_545,Nature's Best Frozen Strawberries - 16 oz,5.55,FRO-545-16,53,"{""size"": ""16 oz""}"
var_546_16oz,prod_546,Market Fresh Frozen Strawberries - 16 oz,4.53,FRO-546-16,33,"{""size"": ""16 oz""}"
var_547_16oz,prod_547,Fresh Farms Frozen Blueberries - 16 oz,5.64,FRO-547-16,64,"{""size"": ""16 oz""}"
var_548_16oz,prod_548,Country Best Frozen Blueberries - 16 oz,6.47,FRO-548-16,70,"{""size"": ""16 oz""}"
var_549_16oz,prod_549,Fresh Farms Frozen Mixed Berries - 16 oz,6.41,FRO-549-16,50,"{""size"": ""16 oz""}"
var_550_16oz,prod_550,Country Best Frozen Mixed Berries - 16 oz,7.16,FRO-550-16,75,"{""size"": ""16 oz""}"
var_551_16oz,prod_551,Golden Harvest Frozen Mixed Berries - 16 oz,6.34,FRO-551-16,19,"{""size"": ""16 oz""}"
var_552_16oz,prod_552,Organic Choice Frozen Mixed Berries - 16 oz,7.87,FRO-552-16,52,"{""size"": ""16 oz""}"
var_553_16oz,prod_553,Heritage Foods Frozen Mango - 16 oz,5.34,FRO-553-16,47,"{""size"": ""16 oz""}"
var_554_16oz,prod_554,Sunrise Farms Frozen Mango - 16 oz,6.82,FRO-554-16,37,"{""size"": ""16 oz""}"
var_555_16oz,prod_555,Country Best Frozen Mango - 16 oz,5.15,FRO-555-16,48,"{""size"": ""16 oz""}"
var_556_16oz,prod_556,Meadow Gold Frozen Mango - 16 oz,6.26,FRO-556-16,28,"{""size"": ""16 oz""}"
var_557_16oz,prod_557,Fresh Farms Frozen Shrimp - 16 oz,13.39,FRO-557-16,13,"{""size"": ""16 oz""}"
var_558_16oz,prod_558,Classic Kitchen Organic Frozen Shrimp - 16 oz,21.31,FRO-558-16,17,"{""size"": ""16 oz""}"
var_559_16oz,prod_559,Quality First Frozen Shrimp - 16 oz,13.0,FRO-559-16,26,"{""size"": ""16 oz""}"
var_560_16oz,prod_560,Organic Choice Frozen Shrimp - 16 oz,13.14,FRO-560-16,48,"{""size"": ""16 oz""}"
var_561_12oz,prod_561,Local Pride Fish Sticks - 12 oz,6.45,FIS-561-12,60,"{""size"": ""12 oz""}"
var_562_12oz,prod_562,Local Pride Fish Sticks - 12 oz,7.22,FIS-562-12,43,"{""size"": ""12 oz""}"
var_563_12oz,prod_563,Meadow Gold Fish Sticks - 12 oz,7.94,FIS-563-12,67,"{""size"": ""12 oz""}"
var_564_12oz,prod_564,Market Fresh Fish Sticks - 12 oz,7.55,FIS-564-12,19,"{""size"": ""12 oz""}"
var_565_20oz,prod_565,Quality First Chicken Nuggets - 20 oz,7.74,CHI-565-20,53,"{""size"": ""20 oz""}"
var_566_20oz,prod_566,Local Pride Chicken Nuggets - 20 oz,7.29,CHI-566-20,71,"{""size"": ""20 oz""}"
var_567_24oz,prod_567,Fresh Farms Chicken Tenders - 24 oz,8.33,CHI-567-24,49,"{""size"": ""24 oz""}"
var_568_24oz,prod_568,Golden Harvest Organic Chicken Tenders - 24 oz,11.75,CHI-568-24,49,"{""size"": ""24 oz""}"
var_569_24oz,prod_569,Mountain Fresh Chicken Tenders - 24 oz,10.04,CHI-569-24,63,"{""size"": ""24 oz""}"
var_570_24oz,prod_570,Golden Harvest Chicken Tenders - 24 oz,9.09,CHI-570-24,13,"{""size"": ""24 oz""}"
var_571_8ct,prod_571,Green Valley Frozen Burgers - 8 ct,11.65,FRO-571-8 C,38,"{""size"": ""8 ct""}"
var_572_8ct,prod_572,Market Fresh Frozen Burgers - 8 ct,12.02,FRO-572-8 C,68,"{""size"": ""8 ct""}"
var_573_24oz,prod_573,Country Best Frozen Meatballs - 24 oz,8.09,FRO-573-24,44,"{""size"": ""24 oz""}"
var_574_24oz,prod_574,Organic Choice Frozen Meatballs - 24 oz,10.71,FRO-574-24,18,"{""size"": ""24 oz""}"
var_575_24oz,prod_575,Simply Good Organic Frozen Meatballs - 24 oz,10.28,FRO-575-24,53,"{""size"": ""24 oz""}"
var_576_24oz,prod_576,Simply Good Frozen Meatballs - 24 oz,8.93,FRO-576-24,24,"{""size"": ""24 oz""}"
var_577_10ct,prod_577,Fresh Farms Organic Frozen Waffles - 10 ct,4.73,FRO-577-10,60,"{""size"": ""10 ct""}"
var_578_10ct,prod_578,Nature's Best Frozen Waffles - 10 ct,4.53,FRO-578-10,33,"{""size"": ""10 ct""}"
var_579_12ct,prod_579,Heritage Foods Frozen Pancakes - 12 ct,4.46,FRO-579-12,45,"{""size"": ""12 ct""}"
var_580_12ct,prod_580,Local Pride Frozen Pancakes - 12 ct,4.75,FRO-580-12,53,"{""size"": ""12 ct""}"
var_581_12ct,prod_581,Quality First Frozen Pancakes - 12 ct,5.03,FRO-581-12,24,"{""size"": ""12 ct""}"
var_582_2ct,prod_582,Country Best Frozen Burritos - 2 ct,3.77,FRO-582-2 C,69,"{""size"": ""2 ct""}"
var_583_2ct,prod_583,Mountain Fresh Frozen Burritos - 2 ct,4.42,FRO-583-2 C,52,"{""size"": ""2 ct""}"
var_584_32oz,prod_584,Mountain Fresh Frozen Lasagna - 32 oz,9.1,FRO-584-32,46,"{""size"": ""32 oz""}"
var_585_32oz,prod_585,Mountain Fresh Organic Frozen Lasagna - 32 oz,15.38,FRO-585-32,64,"{""size"": ""32 oz""}"
var_586_32oz,prod_586,Green Valley Frozen Lasagna - 32 oz,10.22,FRO-586-32,15,"{""size"": ""32 oz""}"
var_587_32oz,prod_587,Heritage Foods Organic Frozen Lasagna - 32 oz,14.65,FRO-587-32,28,"{""size"": ""32 oz""}"
var_588_20oz,prod_588,Sunrise Farms Frozen Mac and Cheese - 20 oz,7.92,FRO-588-20,63,"{""size"": ""20 oz""}"
var_589_20oz,prod_589,Market Fresh Frozen Mac and Cheese - 20 oz,7.91,FRO-589-20,18,"{""size"": ""20 oz""}"
var_590_20oz,prod_590,Fresh Farms Frozen Mac and Cheese - 20 oz,6.76,FRO-590-20,63,"{""size"": ""20 oz""}"
var_591_single,prod_591,Country Best Organic Frozen Pot Pie - single,9.05,FRO-591-SIN,19,"{""size"": ""single""}"
var_591_3pack,prod_591,Country Best Organic Frozen Pot Pie - 3 pack,22.62,FRO-591-3 P,29,"{""size"": ""3 pack""}"
var_592_single,prod_592,Local Pride Organic Frozen Pot Pie - single,8.74,FRO-592-SIN,77,"{""size"": ""single""}"
var_592_3pack,prod_592,Local Pride Organic Frozen Pot Pie - 3 pack,21.85,FRO-592-3 P,31,"{""size"": ""3 pack""}"
var_593_single,prod_593,Daily Delight Frozen Pot Pie - single,5.05,FRO-593-SIN,27,"{""size"": ""single""}"
var_593_3pack,prod_593,Daily Delight Frozen Pot Pie - 3 pack,12.62,FRO-593-3 P,12,"{""size"": ""3 pack""}"
var_594_single,prod_594,Classic Kitchen Frozen Pot Pie - single,5.15,FRO-594-SIN,75,"{""size"": ""single""}"
var_594_3pack,prod_594,Classic Kitchen Frozen Pot Pie - 3 pack,12.88,FRO-594-3 P,57,"{""size"": ""3 pack""}"
var_595_pint,prod_595,Premium Select Organic Ice Cream Chocolate - pint,9.04,ICE-595-PIN,39,"{""size"": ""pint""}"
var_596_pint,prod_596,Simply Good Organic Ice Cream Chocolate - pint,7.9,ICE-596-PIN,79,"{""size"": ""pint""}"
var_597_pint,prod_597,Pure & Simple Ice Cream Chocolate - pint,6.27,ICE-597-PIN,29,"{""size"": ""pint""}"
var_598_pint,prod_598,Heritage Foods Ice Cream Chocolate - pint,6.98,ICE-598-PIN,40,"{""size"": ""pint""}"
var_599_pint,prod_599,Golden Harvest Organic Ice Cream Strawberry - pint,8.57,ICE-599-PIN,28,"{""size"": ""pint""}"
var_600_pint,prod_600,Home Style Ice Cream Strawberry - pint,6.18,ICE-600-PIN,50,"{""size"": ""pint""}"
var_601_pint,prod_601,Daily Delight Ice Cream Strawberry - pint,7.12,ICE-601-PIN,74,"{""size"": ""pint""}"
var_602_pint,prod_602,Local Pride Ice Cream Strawberry - pint,6.73,ICE-602-PIN,63,"{""size"": ""pint""}"
var_603_pint,prod_603,Golden Harvest Frozen Yogurt - pint,5.94,FRO-603-PIN,38,"{""size"": ""pint""}"
var_604_pint,prod_604,Quality First Frozen Yogurt - pint,5.59,FRO-604-PIN,52,"{""size"": ""pint""}"
var_605_pint,prod_605,Sunrise Farms Frozen Yogurt - pint,5.59,FRO-605-PIN,54,"{""size"": ""pint""}"
var_606_pint,prod_606,Farm Fresh Frozen Yogurt - pint,6.33,FRO-606-PIN,30,"{""size"": ""pint""}"
var_607_pint,prod_607,Green Valley Sorbet - pint,6.94,SOR-607-PIN,63,"{""size"": ""pint""}"
var_608_pint,prod_608,Home Style Sorbet - pint,6.28,SOR-608-PIN,43,"{""size"": ""pint""}"
var_609_12ct,prod_609,Simply Good Organic Popsicles - 12 ct,6.92,POP-609-12,63,"{""size"": ""12 ct""}"
var_610_12ct,prod_610,Farm Fresh Popsicles - 12 ct,4.09,POP-610-12,73,"{""size"": ""12 ct""}"
var_611_12ct,prod_611,Quality First Organic Popsicles - 12 ct,6.93,POP-611-12,13,"{""size"": ""12 ct""}"
var_612_12ct,prod_612,Nature's Best Popsicles - 12 ct,4.32,POP-612-12,46,"{""size"": ""12 ct""}"
var_613_6ct,prod_613,Daily Delight Ice Cream Sandwiches - 6 ct,7.19,ICE-613-6 C,78,"{""size"": ""6 ct""}"
var_614_6ct,prod_614,Classic Kitchen Ice Cream Sandwiches - 6 ct,6.4,ICE-614-6 C,29,"{""size"": ""6 ct""}"
var_615_6ct,prod_615,Sunrise Farms Ice Cream Sandwiches - 6 ct,6.54,ICE-615-6 C,13,"{""size"": ""6 ct""}"
var_616_1l,prod_616,Fresh Farms Organic Bottled Water - 1 L,1.78,BOT-616-1 L,74,"{""size"": ""1 L""}"
var_617_1l,prod_617,Sunrise Farms Bottled Water - 1 L,1.28,BOT-617-1 L,75,"{""size"": ""1 L""}"
var_618_24pk,prod_618,Daily Delight Water Case - 24 pk,6.27,WAT-618-24,60,"{""size"": ""24 pk""}"
var_619_24pk,prod_619,Premium Select Organic Water Case - 24 pk,8.29,WAT-619-24,48,"{""size"": ""24 pk""}"
var_620_64oz,prod_620,Premium Select Apple Juice - 64 oz,4.69,APP-620-64,70,"{""size"": ""64 oz""}"
var_621_64oz,prod_621,Country Best Organic Apple Juice - 64 oz,6.84,APP-621-64,53,"{""size"": ""64 oz""}"
var_622_64oz,prod_622,Sunrise Farms Cranberry Juice - 64 oz,4.5,CRA-622-64,27,"{""size"": ""64 oz""}"
var_623_64oz,prod_623,Golden Harvest Cranberry Juice - 64 oz,5.64,CRA-623-64,23,"{""size"": ""64 oz""}"
var_624_64oz,prod_624,Mountain Fresh Cranberry Juice - 64 oz,5.66,CRA-624-64,77,"{""size"": ""64 oz""}"
var_625_64oz,prod_625,Sunrise Farms Grape Juice - 64 oz,5.44,GRA-625-64,26,"{""size"": ""64 oz""}"
var_626_64oz,prod_626,Home Style Grape Juice - 64 oz,4.49,GRA-626-64,61,"{""size"": ""64 oz""}"
var_627_64oz,prod_627,Home Style Grape Juice - 64 oz,4.85,GRA-627-64,27,"{""size"": ""64 oz""}"
var_628_64oz,prod_628,Daily Delight Grape Juice - 64 oz,5.44,GRA-628-64,27,"{""size"": ""64 oz""}"
var_629_64oz,prod_629,Golden Harvest Organic Lemonade - 64 oz,5.68,LEM-629-64,16,"{""size"": ""64 oz""}"
var_630_64oz,prod_630,Simply Good Organic Lemonade - 64 oz,5.03,LEM-630-64,26,"{""size"": ""64 oz""}"
var_631_64oz,prod_631,Farm Fresh Organic Iced Tea - 64 oz,5.73,ICE-631-64,55,"{""size"": ""64 oz""}"
var_632_64oz,prod_632,Market Fresh Organic Iced Tea - 64 oz,5.08,ICE-632-64,41,"{""size"": ""64 oz""}"
var_633_16ct,prod_633,Fresh Farms Organic Green Tea - 16 ct,5.12,GRE-633-16,45,"{""size"": ""16 ct""}"
var_634_16ct,prod_634,Home Style Green Tea - 16 ct,3.94,GRE-634-16,35,"{""size"": ""16 ct""}"
var_635_16ct,prod_635,Premium Select Green Tea - 16 ct,3.82,GRE-635-16,12,"{""size"": ""16 ct""}"
var_636_16ct,prod_636,Country Best Green Tea - 16 ct,4.91,GRE-636-16,22,"{""size"": ""16 ct""}"
var_637_20ct,prod_637,Pure & Simple Black Tea - 20 ct,3.38,BLA-637-20,26,"{""size"": ""20 ct""}"
var_638_20ct,prod_638,Premium Select Organic Black Tea - 20 ct,4.38,BLA-638-20,45,"{""size"": ""20 ct""}"
var_639_20ct,prod_639,Farm Fresh Herbal Tea - 20 ct,3.54,HER-639-20,37,"{""size"": ""20 ct""}"
var_640_20ct,prod_640,Home Style Herbal Tea - 20 ct,3.9,HER-640-20,39,"{""size"": ""20 ct""}"
var_641_20ct,prod_641,Pure & Simple Herbal Tea - 20 ct,4.11,HER-641-20,64,"{""size"": ""20 ct""}"
var_642_20ct,prod_642,Daily Delight Herbal Tea - 20 ct,3.58,HER-642-20,66,"{""size"": ""20 ct""}"
var_643_12oz,prod_643,Country Best Dark Roast Coffee - 12 oz,13.21,DAR-643-12,75,"{""size"": ""12 oz""}"
var_644_12oz,prod_644,Quality First Dark Roast Coffee - 12 oz,10.58,DAR-644-12,75,"{""size"": ""12 oz""}"
