product_id,name,brand,category,subcategory,description,price,size,color,ingredients,rating,review_count,image_url,product_url,in_stock,is_bestseller,is_new,is_sale,sale_price,clean_beauty
SPH0213,Lip Liner Pencil,NYX Professional Makeup,Lips,Lip Liner,NYX Professional Makeup Precision lip liner. A cult favorite.,15.21,Standard Size,,"Water, Glycerin, Tocopherol, Sodium Hyaluronate, Talc, Synthetic Colors, Coconut Oil, Shea Butter",4.7,11203,https://sephora.com/images/SPH0213.jpg,https://sephora.com/product/SPH0213,1,0,0,1,10.72,0
SPH0214,Clear Lip Liner,Milk Makeup,Lips,Lip Liner,Milk Makeup Universal lip primer. A cult favorite.,19.25,Standard Size,,"Glycerin, Tocopherol, Sodium Hyaluronate, Phenoxyethanol, Coconut Oil, Rosehip Oil, Aloe Vera",4.1,6224,https://sephora.com/images/SPH0214.jpg,https://sephora.com/product/SPH0214,1,0,0,0,,1
SPH0215,Long-Wear Lip Liner,ONE/SIZE by Patrick Starrr,Lips,Lip Liner,ONE/SIZE by Patrick Starrr 24-hour wear lip liner. Loved by beauty enthusiasts.,34.49,Standard Size,,"Phenoxyethanol, Glycerin, Sodium Hyaluronate, Water, Vitamin E, Chamomile Extract, Jojoba Oil",4.2,4159,https://sephora.com/images/SPH0215.jpg,https://sephora.com/product/SPH0215,1,0,0,0,,1
SPH0216,Tinted Lip Balm,Rare Beauty,Lips,Lip Balm,Rare Beauty Hydrating tinted balm. Award-winning formula.,24.83,Standard Size,,"Phenoxyethanol, Water, Tocopherol, Cyclopentasiloxane, Argan Oil, Coconut Oil, Aloe Vera",3.7,2487,https://sephora.com/images/SPH0216.jpg,https://sephora.com/product/SPH0216,1,0,0,0,,1
SPH0217,SPF Lip Balm,Benefit Cosmetics,Lips,Lip Balm,Benefit Cosmetics Protective lip balm with SPF. Award-winning formula.,25.55,Standard Size,,"Sodium Hyaluronate, Cyclopentasiloxane, Tocopherol, Glycerin, Silicones, Parabens, Aloe Vera, Coconut Oil",3.7,6476,https://sephora.com/images/SPH0217.jpg,https://sephora.com/product/SPH0217,1,0,0,0,,0
SPH0218,Overnight Lip Mask,Natasha Denona,Lips,Lip Balm,Natasha Denona Intensive lip treatment. A cult favorite.,95.09,Standard Size,,"Sodium Hyaluronate, Water, Glycerin, Phenoxyethanol, Parabens, Silicones, Aloe Vera, Coconut Oil",3.8,13830,https://sephora.com/images/SPH0218.jpg,https://sephora.com/product/SPH0218,1,0,0,0,,0
SPH0219,Water Lip Stain,Saie,Lips,Lip Stain,Saie Long-lasting water stain. Loved by beauty enthusiasts.,26.02,Standard Size,,"Water, Tocopherol, Glycerin, Dimethicone, Argan Oil, Coconut Oil, Rosehip Oil",4.0,531,https://sephora.com/images/SPH0219.jpg,https://sephora.com/product/SPH0219,1,0,0,0,,1
SPH0220,Oil Lip Stain,Clinique,Lips,Lip Stain,Clinique Nourishing oil-infused stain. A cult favorite.,22.53,Standard Size,,"Tocopherol, Dimethicone, Sodium Hyaluronate, Cyclopentasiloxane, Silicones, Parabens, Coconut Oil, Aloe Vera",4.7,1578,https://sephora.com/images/SPH0220.jpg,https://sephora.com/product/SPH0220,1,0,0,1,17.8,0
SPH0221,Gel Cleanser,Ami Cole,Skincare,Cleanser,Ami Cole Gentle foaming gel cleanser. Cruelty-free and vegan.,27.85,Standard Size,,"Water, Dimethicone, Phenoxyethanol, Glycerin, Jojoba Oil, Argan Oil, Vitamin E",4.0,8155,https://sephora.com/images/SPH0221.jpg,https://sephora.com/product/SPH0221,1,0,0,0,,1
SPH0222,Oil Cleanser,Lancome,Skincare,Cleanser,Lancome Makeup-removing oil cleanser. Award-winning formula.,56.8,Standard Size,,"Dimethicone, Glycerin, Sodium Hyaluronate, Water, Polyethylene, Silicones, Shea Butter, Aloe Vera",4.0,3134,https://sephora.com/images/SPH0222.jpg,https://sephora.com/product/SPH0222,1,0,0,0,,0
SPH0223,Micellar Water,Charlotte Tilbury,Skincare,Cleanser,Charlotte Tilbury No-rinse micellar cleanser. Award-winning formula.,61.6,Standard Size,,"Phenoxyethanol, Glycerin, Water, Tocopherol, Mineral Oil, Talc, Shea Butter, Argan Oil",3.5,2894,https://sephora.com/images/SPH0223.jpg,https://sephora.com/product/SPH0223,1,0,0,0,,0
SPH0224,Cream Cleanser,NYX Professional Makeup,Skincare,Cleanser,NYX Professional Makeup Hydrating cream cleanser. Cruelty-free and vegan.,7.76,Standard Size,,"Sodium Hyaluronate, Phenoxyethanol, Water, Tocopherol, Talc, Polyethylene, Argan Oil, Vitamin E",4.6,11167,https://sephora.com/images/SPH0224.jpg,https://sephora.com/product/SPH0224,1,0,0,0,,0
SPH0225,Day Moisturizer,Westman Atelier,Skincare,Moisturizer,Westman Atelier Lightweight daily moisturizer. A cult favorite.,56.79,1.7 oz / 50 mL,,"Phenoxyethanol, Dimethicone, Glycerin, Cyclopentasiloxane, Shea Butter, Rosehip Oil, Green Tea Extract",4.0,14083,https://sephora.com/images/SPH0225.jpg,https://sephora.com/product/SPH0225,0,0,0,0,,1
SPH0226,Night Cream,Ami Cole,Skincare,Moisturizer,Ami Cole Restorative night cream. Dermatologist tested.,27.09,2.5 oz / 75 mL,,"Tocopherol, Water, Sodium Hyaluronate, Phenoxyethanol, Vitamin E, Aloe Vera, Green Tea Extract",4.2,11316,https://sephora.com/images/SPH0226.jpg,https://sephora.com/product/SPH0226,1,1,0,0,,1
SPH0227,Gel Moisturizer,Laura Mercier,Skincare,Moisturizer,Laura Mercier Oil-free gel moisturizer. Award-winning formula.,38.45,1 oz / 30 mL,,"Sodium Hyaluronate, Water, Glycerin, Phenoxyethanol, Fragrance, Synthetic Colors, Chamomile Extract, Shea Butter",4.7,11851,https://sephora.com/images/SPH0227.jpg,https://sephora.com/product/SPH0227,1,1,0,1,29.45,0
SPH0228,Rich Cream,YSL Beauty,Skincare,Moisturizer,YSL Beauty Intensive rich moisturizer. Award-winning formula.,33.15,2.5 oz / 75 mL,,"Cyclopentasiloxane, Glycerin, Sodium Hyaluronate, Dimethicone, Talc, Silicones, Green Tea Extract, Coconut Oil",3.6,9173,https://sephora.com/images/SPH0228.jpg,https://sephora.com/product/SPH0228,1,0,0,0,,0
SPH0229,Vitamin C Serum,Merit,Skincare,Serum,Merit Brightening vitamin C serum. Award-winning formula.,31.67,1 oz / 30 mL,,"Dimethicone, Cyclopentasiloxane, Tocopherol, Sodium Hyaluronate, Jojoba Oil, Vitamin E, Chamomile Extract",4.2,2282,https://sephora.com/images/SPH0229.jpg,https://sephora.com/product/SPH0229,1,0,0,0,,1
SPH0230,Hyaluronic Acid Serum,MAC,Skincare,Serum,MAC Hydrating HA serum. A cult favorite.,25.04,1 oz / 30 mL,,"Tocopherol, Water, Phenoxyethanol, Sodium Hyaluronate, Synthetic Colors, Talc, Coconut Oil, Jojoba Oil",4.7,14000,https://sephora.com/images/SPH0230.jpg,https://sephora.com/product/SPH0230,1,0,0,0,,0
SPH0231,Retinol Serum,Benefit Cosmetics,Skincare,Serum,Benefit Cosmetics Anti-aging retinol serum. Award-winning formula.,40.18,1 oz / 30 mL,,"Water, Phenoxyethanol, Cyclopentasiloxane, Tocopherol, Mineral Oil, Parabens, Green Tea Extract, Jojoba Oil",4.2,2181,https://sephora.com/images/SPH0231.jpg,https://sephora.com/product/SPH0231,0,0,0,0,,0
SPH0232,Niacinamide Serum,Fenty Beauty,Skincare,Serum,Fenty Beauty Pore-refining serum. A cult favorite.,50.0,0.5 oz / 15 mL,,"Cyclopentasiloxane, Water, Glycerin, Tocopherol, Synthetic Colors, Mineral Oil, Rosehip Oil, Vitamin E",4.7,5577,https://sephora.com/images/SPH0232.jpg,https://sephora.com/product/SPH0232,1,0,0,0,,0
SPH0233,Anti-Aging Eye Cream,Natasha Denona,Skincare,Eye Cream,Natasha Denona Wrinkle-reducing eye cream. A cult favorite.,157.96,Standard Size,,"Phenoxyethanol, Tocopherol, Dimethicone, Cyclopentasiloxane, Silicones, Parabens, Green Tea Extract, Vitamin E",4.1,1287,https://sephora.com/images/SPH0233.jpg,https://sephora.com/product/SPH0233,1,1,0,1,119.26,0
SPH0234,Brightening Eye Cream,Westman Atelier,Skincare,Eye Cream,Westman Atelier Dark circle treatment. Award-winning formula.,84.8,Standard Size,,"Tocopherol, Phenoxyethanol, Cyclopentasiloxane, Sodium Hyaluronate, Coconut Oil, Rosehip Oil, Vitamin E",4.2,11678,https://sephora.com/images/SPH0234.jpg,https://sephora.com/product/SPH0234,1,0,1,0,,1
SPH0235,Hydrating Eye Cream,Charlotte Tilbury,Skincare,Eye Cream,Charlotte Tilbury Moisturizing eye treatment. Dermatologist tested.,37.61,Standard Size,,"Glycerin, Water, Cyclopentasiloxane, Sodium Hyaluronate, Polyethylene, Mineral Oil, Aloe Vera, Coconut Oil",4.2,5111,https://sephora.com/images/SPH0235.jpg,https://sephora.com/product/SPH0235,1,0,0,0,,0
SPH0236,Mineral Sunscreen,Jones Road,Skincare,Sunscreen,Jones Road Clean mineral SPF protection. Cruelty-free and vegan.,42.49,Standard Size,,"Cyclopentasiloxane, Water, Tocopherol, Dimethicone, Aloe Vera, Chamomile Extract, Vitamin E",4.3,3951,https://sephora.com/images/SPH0236.jpg,https://sephora.com/product/SPH0236,1,0,1,0,,1
SPH0237,Chemical Sunscreen,Clinique,Skincare,Sunscreen,Clinique Lightweight SPF lotion. Dermatologist tested.,37.79,Standard Size,,"Water, Glycerin, Sodium Hyaluronate, Tocopherol, Synthetic Colors, Silicones, Vitamin E, Shea Butter",3.5,10079,https://sephora.com/images/SPH0237.jpg,https://sephora.com/product/SPH0237,1,0,1,1,29.31,0
SPH0238,Tinted Sunscreen,Rose Inc,Skincare,Sunscreen,Rose Inc Skin-perfecting tinted SPF. Cruelty-free and vegan.,30.45,Standard Size,,"Glycerin, Phenoxyethanol, Water, Sodium Hyaluronate, Coconut Oil, Aloe Vera, Shea Butter",4.1,6411,https://sephora.com/images/SPH0238.jpg,https://sephora.com/product/SPH0238,1,0,1,0,,1
SPH0239,Sheet Mask,Rose Inc,Skincare,Face Mask,Rose Inc Hydrating sheet mask. Award-winning formula.,36.36,Standard Size,,"Phenoxyethanol, Sodium Hyaluronate, Dimethicone, Tocopherol, Rosehip Oil, Chamomile Extract, Squalane",4.5,1464,https://sephora.com/images/SPH0239.jpg,https://sephora.com/product/SPH0239,1,0,0,0,,1
SPH0240,Clay Mask,Kjaer Weis,Skincare,Face Mask,Kjaer Weis Pore-cleansing clay mask. Loved by beauty enthusiasts.,67.77,Standard Size,,"Tocopherol, Dimethicone, Glycerin, Water, Green Tea Extract, Chamomile Extract, Argan Oil",4.7,10402,https://sephora.com/images/SPH0240.jpg,https://sephora.com/product/SPH0240,1,1,0,0,,1
SPH0241,Overnight Mask,Lawless,Skincare,Face Mask,Lawless Sleep-in treatment mask. Dermatologist tested.,26.43,Standard Size,,"Glycerin, Cyclopentasiloxane, Sodium Hyaluronate, Water, Rosehip Oil, Squalane, Jojoba Oil",4.6,2064,https://sephora.com/images/SPH0241.jpg,https://sephora.com/product/SPH0241,0,0,0,0,,1
SPH0242,Chemical Exfoliant,MAC,Skincare,Exfoliator,MAC AHA/BHA exfoliating toner. Dermatologist tested.,32.64,Standard Size,,"Cyclopentasiloxane, Water, Sodium Hyaluronate, Glycerin, Synthetic Colors, Talc, Jojoba Oil, Argan Oil",3.6,13795,https://sephora.com/images/SPH0242.jpg,https://sephora.com/product/SPH0242,1,1,0,0,,0
SPH0243,Physical Exfoliant,ILIA,Skincare,Exfoliator,ILIA Gentle scrub exfoliator. Dermatologist tested.,28.41,Standard Size,,"Tocopherol, Cyclopentasiloxane, Glycerin, Phenoxyethanol, Rosehip Oil, Jojoba Oil, Aloe Vera",4.5,2863,https://sephora.com/images/SPH0243.jpg,https://sephora.com/product/SPH0243,1,0,0,0,,1
SPH0244,Hydrating Toner,Danessa Myricks Beauty,Skincare,Toner,Danessa Myricks Beauty Moisture-boosting toner. Loved by beauty enthusiasts.,21.73,Standard Size,,"Water, Tocopherol, Sodium Hyaluronate, Glycerin, Polyethylene, Silicones, Jojoba Oil, Aloe Vera",4.1,1485,https://sephora.com/images/SPH0244.jpg,https://sephora.com/product/SPH0244,1,0,0,0,,0
SPH0245,Exfoliating Toner,Laura Mercier,Skincare,Toner,Laura Mercier Glow-boosting toner. Dermatologist tested.,41.4,Standard Size,,"Sodium Hyaluronate, Dimethicone, Phenoxyethanol, Water, Parabens, Silicones, Jojoba Oil, Chamomile Extract",4.1,7340,https://sephora.com/images/SPH0245.jpg,https://sephora.com/product/SPH0245,1,1,0,0,,0
SPH0246,Eau de Parfum,Saie,Fragrance,Perfume,Saie Long-lasting eau de parfum. Cruelty-free and vegan.,36.98,Standard Size,,"Water, Cyclopentasiloxane, Dimethicone, Phenoxyethanol, Jojoba Oil, Aloe Vera, Coconut Oil",4.3,3755,https://sephora.com/images/SPH0246.jpg,https://sephora.com/product/SPH0246,1,0,0,0,,1
SPH0247,Eau de Toilette,Merit,Fragrance,Perfume,Merit Fresh eau de toilette. Award-winning formula.,25.37,Standard Size,,"Glycerin, Dimethicone, Phenoxyethanol, Water, Coconut Oil, Chamomile Extract, Jojoba Oil",4.9,4816,https://sephora.com/images/SPH0247.jpg,https://sephora.com/product/SPH0247,1,0,0,0,,1
SPH0248,Perfume Oil,YSL Beauty,Fragrance,Perfume,YSL Beauty Concentrated perfume oil. Cruelty-free and vegan.,33.62,Standard Size,,"Phenoxyethanol, Water, Tocopherol, Glycerin, Parabens, Polyethylene, Aloe Vera, Argan Oil",4.2,11346,https://sephora.com/images/SPH0248.jpg,https://sephora.com/product/SPH0248,1,1,0,0,,0
SPH0249,Body Spray,Ami Cole,Fragrance,Body Mist,Ami Cole Light refreshing body mist. A cult favorite.,31.86,Standard Size,,"Sodium Hyaluronate, Water, Phenoxyethanol, Dimethicone, Aloe Vera, Chamomile Extract, Vitamin E",4.0,12680,https://sephora.com/images/SPH0249.jpg,https://sephora.com/product/SPH0249,1,0,1,0,,1
SPH0250,Hair Mist,MAC,Fragrance,Body Mist,MAC Scented hair perfume. Loved by beauty enthusiasts.,20.27,Standard Size,,"Phenoxyethanol, Sodium Hyaluronate, Water, Cyclopentasiloxane, Talc, Fragrance, Vitamin E, Squalane",4.5,7560,https://sephora.com/images/SPH0250.jpg,https://sephora.com/product/SPH0250,1,0,0,0,,0
SPH0251,Rollerball,Lawless,Fragrance,Travel Size,Lawless Portable rollerball perfume. Dermatologist tested.,23.69,Standard Size,,"Phenoxyethanol, Cyclopentasiloxane, Sodium Hyaluronate, Glycerin, Argan Oil, Green Tea Extract, Rosehip Oil",4.2,1464,https://sephora.com/images/SPH0251.jpg,https://sephora.com/product/SPH0251,1,0,0,0,,1
SPH0252,Mini Set,Chanel,Fragrance,Travel Size,Chanel Discovery fragrance set. Award-winning formula.,75.27,Standard Size,,"Dimethicone, Tocopherol, Glycerin, Sodium Hyaluronate, Synthetic Colors, Fragrance, Chamomile Extract, Shea Butter",4.7,8692,https://sephora.com/images/SPH0252.jpg,https://sephora.com/product/SPH0252,1,0,0,1,52.94,0
SPH0253,Foundation Brush,Saie,Tools & Brushes,Face Brushes,Saie Flawless foundation brush. Dermatologist tested.,33.29,Standard Size,,"Water, Phenoxyethanol, Dimethicone, Cyclopentasiloxane, Aloe Vera, Jojoba Oil, Coconut Oil",3.7,11418,https://sephora.com/images/SPH0253.jpg,https://sephora.com/product/SPH0253,1,0,0,0,,1
SPH0254,Powder Brush,NYX Professional Makeup,Tools & Brushes,Face Brushes,NYX Professional Makeup Fluffy powder brush. Loved by beauty enthusiasts.,19.74,Standard Size,,"Tocopherol, Sodium Hyaluronate, Phenoxyethanol, Glycerin, Talc, Mineral Oil, Squalane, Vitamin E",3.8,8603,https://sephora.com/images/SPH0254.jpg,https://sephora.com/product/SPH0254,1,0,0,1,15.1,0
SPH0255,Blush Brush,Jones Road,Tools & Brushes,Face Brushes,Jones Road Angled blush brush. Award-winning formula.,25.59,Standard Size,,"Glycerin, Water, Phenoxyethanol, Sodium Hyaluronate, Shea Butter, Rosehip Oil, Aloe Vera",3.5,5035,https://sephora.com/images/SPH0255.jpg,https://sephora.com/product/SPH0255,1,0,0,1,18.97,1
SPH0256,Contour Brush,Urban Decay,Tools & Brushes,Face Brushes,Urban Decay Sculpting contour brush. Cruelty-free and vegan.,51.48,Standard Size,,"Sodium Hyaluronate, Cyclopentasiloxane, Phenoxyethanol, Tocopherol, Synthetic Colors, Silicones, Shea Butter, Green Tea Extract",3.9,6618,https://sephora.com/images/SPH0256.jpg,https://sephora.com/product/SPH0256,1,0,0,1,37.94,0
SPH0257,Eyeshadow Brush Set,YSL Beauty,Tools & Brushes,Eye Brushes,YSL Beauty Essential eye brush set. Cruelty-free and vegan.,36.19,Standard Size,,"Glycerin, Phenoxyethanol, Tocopherol, Dimethicone, Parabens, Mineral Oil, Jojoba Oil, Green Tea Extract",4.1,7289,https://sephora.com/images/SPH0257.jpg,https://sephora.com/product/SPH0257,1,0,0,0,,0
SPH0258,Blending Brush,Chanel,Tools & Brushes,Eye Brushes,Chanel Soft blending brush. Loved by beauty enthusiasts.,40.7,Standard Size,,"Dimethicone, Tocopherol, Sodium Hyaluronate, Water, Silicones, Synthetic Colors, Vitamin E, Coconut Oil",4.0,1515,https://sephora.com/images/SPH0258.jpg,https://sephora.com/product/SPH0258,1,0,0,0,,0
SPH0259,Liner Brush,Rare Beauty,Tools & Brushes,Eye Brushes,Rare Beauty Precision liner brush. Dermatologist tested.,23.96,Standard Size,,"Cyclopentasiloxane, Tocopherol, Sodium Hyaluronate, Dimethicone, Aloe Vera, Jojoba Oil, Vitamin E",4.4,10201,https://sephora.com/images/SPH0259.jpg,https://sephora.com/product/SPH0259,1,1,0,0,,1
SPH0260,Makeup Sponge,Rose Inc,Tools & Brushes,Sponges,Rose Inc Flawless blending sponge. Loved by beauty enthusiasts.,32.49,Standard Size,,"Sodium Hyaluronate, Cyclopentasiloxane, Glycerin, Dimethicone, Aloe Vera, Rosehip Oil, Shea Butter",3.4,7312,https://sephora.com/images/SPH0260.jpg,https://sephora.com/product/SPH0260,1,0,0,0,,1
SPH0261,Powder Puff,NARS,Tools & Brushes,Sponges,NARS Velour powder puff. Award-winning formula.,36.57,Standard Size,,"Phenoxyethanol, Cyclopentasiloxane, Dimethicone, Tocopherol, Mineral Oil, Synthetic Colors, Rosehip Oil, Vitamin E",4.0,4371,https://sephora.com/images/SPH0261.jpg,https://sephora.com/product/SPH0261,1,0,0,0,,0
SPH0262,Complete Brush Set,ONE/SIZE by Patrick Starrr,Tools & Brushes,Brush Sets,ONE/SIZE by Patrick Starrr Full brush collection. Dermatologist tested.,24.19,Standard Size,,"Sodium Hyaluronate, Tocopherol, Phenoxyethanol, Glycerin, Chamomile Extract, Green Tea Extract, Aloe Vera",4.3,5011,https://sephora.com/images/SPH0262.jpg,https://sephora.com/product/SPH0262,1,0,1,1,19.75,1
SPH0263,Travel Brush Set,Dior Beauty,Tools & Brushes,Brush Sets,Dior Beauty Mini travel brush set. Cruelty-free and vegan.,73.4,Standard Size,,"Glycerin, Water, Tocopherol, Dimethicone, Talc, Fragrance, Aloe Vera, Vitamin E",4.1,1849,https://sephora.com/images/SPH0263.jpg,https://sephora.com/product/SPH0263,1,0,0,0,,0
SPH0264,Eyelash Curler,Merit,Tools & Brushes,Accessories,Merit Professional lash curler. Loved by beauty enthusiasts.,29.61,Standard Size,,"Glycerin, Tocopherol, Dimethicone, Water, Vitamin E, Green Tea Extract, Squalane",4.9,14705,https://sephora.com/images/SPH0264.jpg,https://sephora.com/product/SPH0264,1,0,0,1,24.82,1
SPH0265,Makeup Bag,Kjaer Weis,Tools & Brushes,Accessories,Kjaer Weis Cosmetic travel bag. Loved by beauty enthusiasts.,44.86,Standard Size,,"Dimethicone, Glycerin, Tocopherol, Sodium Hyaluronate, Rosehip Oil, Jojoba Oil, Vitamin E",4.5,5154,https://sephora.com/images/SPH0265.jpg,https://sephora.com/product/SPH0265,1,0,1,0,,1
SPH0266,Mirror,Charlotte Tilbury,Tools & Brushes,Accessories,Charlotte Tilbury LED lighted mirror. Loved by beauty enthusiasts.,55.08,Standard Size,,"Glycerin, Cyclopentasiloxane, Dimethicone, Tocopherol, Mineral Oil, Synthetic Colors, Green Tea Extract, Shea Butter",4.3,7424,https://sephora.com/images/SPH0266.jpg,https://sephora.com/product/SPH0266,1,0,0,0,,0
SPH0267,Soft Matte Foundation - Fair,Rare Beauty,Face,Foundation,Rare Beauty Full coverage liquid foundation with soft matte finish. A cult favorite.,25.62,1 oz / 30 mL,Fair,"Phenoxyethanol, Cyclopentasiloxane, Sodium Hyaluronate, Tocopherol, Chamomile Extract, Vitamin E, Squalane",4.2,5933,https://sephora.com/images/SPH0267.jpg,https://sephora.com/product/SPH0267,1,0,0,1,20.97,1
SPH0268,Luminous Silk Foundation - Deep,Milk Makeup,Face,Foundation,Milk Makeup Medium coverage foundation with natural glow. A cult favorite.,40.88,1.35 oz / 40 mL,Deep,"Dimethicone, Phenoxyethanol, Water, Cyclopentasiloxane, Squalane, Rosehip Oil, Coconut Oil",4.7,4860,https://sephora.com/images/SPH0268.jpg,https://sephora.com/product/SPH0268,1,0,0,0,,1
SPH0269,Skin Tint - Tan,Lawless,Face,Foundation,Lawless Sheer coverage tinted moisturizer. Dermatologist tested.,31.44,0.5 oz / 15 mL,Tan,"Phenoxyethanol, Water, Dimethicone, Cyclopentasiloxane, Argan Oil, Coconut Oil, Shea Butter",4.7,9547,https://sephora.com/images/SPH0269.jpg,https://sephora.com/product/SPH0269,1,0,0,1,22.95,1
SPH0270,CC Cream - Deep,RMS Beauty,Face,Foundation,RMS Beauty Color-correcting cream with SPF. Loved by beauty enthusiasts.,39.05,1.35 oz / 40 mL,Deep,"Sodium Hyaluronate, Phenoxyethanol, Water, Dimethicone, Chamomile Extract, Rosehip Oil, Shea Butter",4.6,14274,https://sephora.com/images/SPH0270.jpg,https://sephora.com/product/SPH0270,1,1,1,1,29.69,1
SPH0271,Serum Foundation - Light,Dior Beauty,Face,Foundation,Dior Beauty Lightweight serum foundation. A cult favorite.,83.02,1.35 oz / 40 mL,Light,"Water, Cyclopentasiloxane, Dimethicone, Tocopherol, Silicones, Fragrance, Coconut Oil, Jojoba Oil",4.1,2556,https://sephora.com/images/SPH0271.jpg,https://sephora.com/product/SPH0271,1,0,0,0,,0
SPH0272,Powder Foundation - Light-Medium,MAKEUP BY MARIO,Face,Foundation,MAKEUP BY MARIO Buildable powder foundation. Dermatologist tested.,51.23,1.35 oz / 40 mL,Light-Medium,"Phenoxyethanol, Glycerin, Cyclopentasiloxane, Sodium Hyaluronate, Talc, Silicones, Aloe Vera, Argan Oil",4.1,5027,https://sephora.com/images/SPH0272.jpg,https://sephora.com/product/SPH0272,1,0,0,1,40.27,0
SPH0273,Cushion Foundation - Light-Medium,Dior Beauty,Face,Foundation,Dior Beauty Dewy cushion compact foundation. Cruelty-free and vegan.,76.32,1 oz / 30 mL,Light-Medium,"Dimethicone, Sodium Hyaluronate, Cyclopentasiloxane, Tocopherol, Silicones, Synthetic Colors, Jojoba Oil, Shea Butter",3.9,5036,https://sephora.com/images/SPH0273.jpg,https://sephora.com/product/SPH0273,1,0,0,0,,0
SPH0274,Full Coverage Concealer - Fair,Kosas,Face,Concealer,Kosas Long-wearing full coverage concealer. A cult favorite.,27.33,0.33 oz / 10 mL,Fair,"Dimethicone, Phenoxyethanol, Cyclopentasiloxane, Sodium Hyaluronate, Squalane, Argan Oil, Shea Butter",4.0,10629,https://sephora.com/images/SPH0274.jpg,https://sephora.com/product/SPH0274,1,0,0,0,,1
SPH0275,Brightening Concealer - Fair,Milk Makeup,Face,Concealer,Milk Makeup Color-correcting brightening concealer. Loved by beauty enthusiasts.,21.94,0.22 oz / 6.5 mL,Fair,"Cyclopentasiloxane, Phenoxyethanol, Sodium Hyaluronate, Tocopherol, Vitamin E, Green Tea Extract, Coconut Oil",4.3,2463,https://sephora.com/images/SPH0275.jpg,https://sephora.com/product/SPH0275,1,0,0,0,,1
SPH0276,Hydrating Concealer - Medium,Ami Cole,Face,Concealer,Ami Cole Moisturizing concealer for dry skin. Loved by beauty enthusiasts.,29.38,0.33 oz / 10 mL,Medium,"Tocopherol, Dimethicone, Glycerin, Sodium Hyaluronate, Rosehip Oil, Jojoba Oil, Squalane",3.8,1726,https://sephora.com/images/SPH0276.jpg,https://sephora.com/product/SPH0276,1,0,0,0,,1
SPH0277,Matte Concealer - Medium-Deep,Kjaer Weis,Face,Concealer,Kjaer Weis Oil-control matte finish concealer. Cruelty-free and vegan.,66.96,0.27 oz / 8 mL,Medium-Deep,"Sodium Hyaluronate, Water, Dimethicone, Cyclopentasiloxane, Chamomile Extract, Argan Oil, Shea Butter",4.9,1804,https://sephora.com/images/SPH0277.jpg,https://sephora.com/product/SPH0277,1,0,0,0,,1
SPH0278,Serum Concealer - Light,LYS Beauty,Face,Concealer,LYS Beauty Lightweight serum-infused concealer. Dermatologist tested.,17.48,0.27 oz / 8 mL,Light,"Water, Tocopherol, Sodium Hyaluronate, Glycerin, Shea Butter, Coconut Oil, Vitamin E",4.2,3846,https://sephora.com/images/SPH0278.jpg,https://sephora.com/product/SPH0278,1,0,0,0,,1
SPH0279,Setting Powder,Rare Beauty,Face,Powder,Rare Beauty Translucent setting powder. Cruelty-free and vegan.,31.88,0.25 oz / 7 g,,"Sodium Hyaluronate, Phenoxyethanol, Water, Cyclopentasiloxane, Aloe Vera, Jojoba Oil, Shea Butter",3.8,7200,https://sephora.com/images/SPH0279.jpg,https://sephora.com/product/SPH0279,0,0,0,0,,1
SPH0280,Pressed Powder,Armani Beauty,Face,Powder,Armani Beauty Finely-milled pressed powder. Cruelty-free and vegan.,67.84,0.35 oz / 10 g,,"Water, Dimethicone, Cyclopentasiloxane, Glycerin, Synthetic Colors, Polyethylene, Squalane, Green Tea Extract",4.2,11497,https://sephora.com/images/SPH0280.jpg,https://sephora.com/product/SPH0280,1,1,0,0,,0
SPH0281,Loose Powder,Tower 28,Face,Powder,Tower 28 Ultra-fine loose setting powder. Cruelty-free and vegan.,30.93,0.28 oz / 8 g,,"Glycerin, Phenoxyethanol, Cyclopentasiloxane, Tocopherol, Rosehip Oil, Shea Butter, Jojoba Oil",3.5,5795,https://sephora.com/images/SPH0281.jpg,https://sephora.com/product/SPH0281,1,0,0,0,,1
SPH0282,Bronzing Powder,MAC,Face,Powder,MAC Sun-kissed bronzing powder. A cult favorite.,40.13,0.25 oz / 7 g,,"Cyclopentasiloxane, Dimethicone, Sodium Hyaluronate, Water, Mineral Oil, Silicones, Green Tea Extract, Chamomile Extract",3.6,12139,https://sephora.com/images/SPH0282.jpg,https://sephora.com/product/SPH0282,0,0,0,0,,0
SPH0283,Powder Blush - Plum,Natasha Denona,Face,Blush,Natasha Denona Silky powder blush. Cruelty-free and vegan.,94.43,Standard Size,Plum,"Phenoxyethanol, Cyclopentasiloxane, Dimethicone, Tocopherol, Synthetic Colors, Polyethylene, Aloe Vera, Jojoba Oil",4.0,1275,https://sephora.com/images/SPH0283.jpg,https://sephora.com/product/SPH0283,1,0,0,0,,0
SPH0284,Cream Blush - Coral,Urban Decay,Face,Blush,Urban Decay Creamy blendable blush. Award-winning formula.,34.43,Standard Size,Coral,"Cyclopentasiloxane, Phenoxyethanol, Water, Dimethicone, Synthetic Colors, Talc, Shea Butter, Squalane",4.4,12933,https://sephora.com/images/SPH0284.jpg,https://sephora.com/product/SPH0284,1,1,1,0,,0
