product_id,name,description,price,original_price,currency,category,subcategory,brand,department,in_stock,stock_quantity,rating,review_count,image_url,product_url,pickup_available,delivery_available,source_store
WMT00002112,Classic Comfort Tweed Leggings,Stretchy versatile leggings Made from premium tweed. From Classic Comfort collection.,70.22,79.92,USD,Clothing,Bottoms,George,Clothing & Accessories,1,24,4.0,1472,/images/walmart/clothing/2112.jpg,/product/WMT00002112,1,1,fashion
WMT00002113,Luxe Label Polyester Culottes,Wide leg cropped pants Made from premium polyester. From Luxe Label collection.,82.95,81.04,USD,Clothing,Bottoms,George,Clothing & Accessories,1,92,4.0,2913,/images/walmart/clothing/2113.jpg,/product/WMT00002113,1,1,fashion
WMT00002114,Everyday Elegance Polyester Culottes,Wide leg cropped pants Made from premium polyester. From Everyday Elegance collection.,60.08,70.2,USD,Clothing,Bottoms,George,Clothing & Accessories,1,139,4.3,1180,/images/walmart/clothing/2114.jpg,/product/WMT00002114,1,1,fashion
WMT00002115,Everyday Elegance Suede Cargo Pants,Utility style with pockets Made from premium suede. From Everyday Elegance collection.,85.22,86.85,USD,Clothing,Bottoms,George,Clothing & Accessories,1,24,4.5,2279,/images/walmart/clothing/2115.jpg,/product/WMT00002115,1,1,fashion
WMT00002116,Metro Collection Linen Cargo Pants,Utility style with pockets Made from premium linen. From Metro Collection collection.,95.21,100.5,USD,Clothing,Bottoms,George,Clothing & Accessories,1,68,4.2,2457,/images/walmart/clothing/2116.jpg,/product/WMT00002116,1,1,fashion
WMT00002117,Nordic Style Cotton Chinos,Classic cotton twill pants Made from premium cotton. From Nordic Style collection.,80.58,92.46,USD,Clothing,Bottoms,George,Clothing & Accessories,1,79,3.9,1756,/images/walmart/clothing/2117.jpg,/product/WMT00002117,1,1,fashion
WMT00002118,Chic Studio Jersey Chinos,Classic cotton twill pants Made from premium jersey. From Chic Studio collection.,80.04,80.49,USD,Clothing,Bottoms,George,Clothing & Accessories,1,112,4.6,110,/images/walmart/clothing/2118.jpg,/product/WMT00002118,1,1,fashion
WMT00002119,The Basics Rayon Chinos,Classic cotton twill pants Made from premium rayon. From The Basics collection.,73.61,78.58,USD,Clothing,Bottoms,George,Clothing & Accessories,1,133,4.7,791,/images/walmart/clothing/2119.jpg,/product/WMT00002119,1,1,fashion
WMT00002120,Chic Studio Velvet Chinos,Classic cotton twill pants Made from premium velvet. From Chic Studio collection.,68.83,73.31,USD,Clothing,Bottoms,George,Clothing & Accessories,1,135,4.4,2045,/images/walmart/clothing/2120.jpg,/product/WMT00002120,1,1,fashion
WMT00002121,Heritage House Velvet Chinos,Classic cotton twill pants Made from premium velvet. From Heritage House collection.,56.62,59.23,USD,Clothing,Bottoms,George,Clothing & Accessories,1,82,4.1,555,/images/walmart/clothing/2121.jpg,/product/WMT00002121,1,1,fashion
WMT00002122,Nordic Style Cashmere Wrap Dress,Flattering wrap silhouette Made from premium cashmere. From Nordic Style collection.,126.93,146.16,USD,Clothing,Dresses,George,Clothing & Accessories,1,144,4.4,1622,/images/walmart/clothing/2122.jpg,/product/WMT00002122,1,1,fashion
WMT00002123,Heritage House Wool Wrap Dress,Flattering wrap silhouette Made from premium wool. From Heritage House collection.,82.51,95.1,USD,Clothing,Dresses,George,Clothing & Accessories,1,29,4.4,2478,/images/walmart/clothing/2123.jpg,/product/WMT00002123,1,1,fashion
WMT00002124,Everyday Elegance Cotton Sheath Dress,Classic body-skimming fit Made from premium cotton. From Everyday Elegance collection.,104.59,110.67,USD,Clothing,Dresses,George,Clothing & Accessories,1,108,4.0,791,/images/walmart/clothing/2124.jpg,/product/WMT00002124,1,1,fashion
WMT00002125,Pure Cotton Co Rayon Sheath Dress,Classic body-skimming fit Made from premium rayon. From Pure Cotton Co collection.,122.54,130.74,USD,Clothing,Dresses,George,Clothing & Accessories,1,61,4.4,1313,/images/walmart/clothing/2125.jpg,/product/WMT00002125,1,1,fashion
WMT00002126,Luxe Label Velvet Sheath Dress,Classic body-skimming fit Made from premium velvet. From Luxe Label collection.,177.55,188.72,USD,Clothing,Dresses,George,Clothing & Accessories,1,136,4.5,319,/images/walmart/clothing/2126.jpg,/product/WMT00002126,1,1,fashion
WMT00002127,Artisan Apparel Cashmere Sheath Dress,Classic body-skimming fit Made from premium cashmere. From Artisan Apparel collection.,149.12,145.01,USD,Clothing,Dresses,George,Clothing & Accessories,1,95,3.9,2973,/images/walmart/clothing/2127.jpg,/product/WMT00002127,1,1,fashion
WMT00002128,Timeless Trend Velvet Sheath Dress,Classic body-skimming fit Made from premium velvet. From Timeless Trend collection.,171.58,174.17,USD,Clothing,Dresses,George,Clothing & Accessories,1,28,4.5,2764,/images/walmart/clothing/2128.jpg,/product/WMT00002128,1,1,fashion
WMT00002129,Silk & Stone Silk Sheath Dress,Classic body-skimming fit Made from premium silk. From Silk & Stone collection.,156.79,156.66,USD,Clothing,Dresses,George,Clothing & Accessories,1,117,4.3,1284,/images/walmart/clothing/2129.jpg,/product/WMT00002129,1,1,fashion
WMT00002130,Luxe Label Satin Maxi Dress,Floor-length elegant style Made from premium satin. From Luxe Label collection.,129.09,141.12,USD,Clothing,Dresses,George,Clothing & Accessories,1,149,4.6,482,/images/walmart/clothing/2130.jpg,/product/WMT00002130,1,1,fashion
WMT00002131,Silk & Stone Linen Maxi Dress,Floor-length elegant style Made from premium linen. From Silk & Stone collection.,125.27,121.84,USD,Clothing,Dresses,George,Clothing & Accessories,1,47,4.2,956,/images/walmart/clothing/2131.jpg,/product/WMT00002131,1,1,fashion
WMT00002132,Essential Edit Wool Maxi Dress,Floor-length elegant style Made from premium wool. From Essential Edit collection.,146.99,147.2,USD,Clothing,Dresses,George,Clothing & Accessories,1,42,3.9,1261,/images/walmart/clothing/2132.jpg,/product/WMT00002132,1,1,fashion
WMT00002133,Everyday Elegance Rayon Midi Dress,Versatile mid-length dress Made from premium rayon. From Everyday Elegance collection.,101.79,105.97,USD,Clothing,Dresses,George,Clothing & Accessories,1,84,4.3,1656,/images/walmart/clothing/2133.jpg,/product/WMT00002133,1,1,fashion
WMT00002134,Chic Studio Satin Midi Dress,Versatile mid-length dress Made from premium satin. From Chic Studio collection.,102.79,104.23,USD,Clothing,Dresses,George,Clothing & Accessories,1,65,4.2,1943,/images/walmart/clothing/2134.jpg,/product/WMT00002134,1,1,fashion
WMT00002135,Chic Studio Cashmere Cocktail Dress,Perfect for special occasions Made from premium cashmere. From Chic Studio collection.,175.79,202.49,USD,Clothing,Dresses,George,Clothing & Accessories,1,47,4.2,2077,/images/walmart/clothing/2135.jpg,/product/WMT00002135,1,1,fashion
WMT00002136,Artisan Apparel Jersey Slip Dress,Minimalist silky style Made from premium jersey. From Artisan Apparel collection.,96.49,98.41,USD,Clothing,Dresses,George,Clothing & Accessories,1,101,4.6,2678,/images/walmart/clothing/2136.jpg,/product/WMT00002136,1,1,fashion
WMT00002137,Fashion Forward Velvet Shirt Dress,Button-front relaxed style Made from premium velvet. From Fashion Forward collection.,99.93,109.48,USD,Clothing,Dresses,George,Clothing & Accessories,1,35,3.9,1222,/images/walmart/clothing/2137.jpg,/product/WMT00002137,1,1,fashion
WMT00002138,Luxe Label Rayon Shirt Dress,Button-front relaxed style Made from premium rayon. From Luxe Label collection.,105.32,108.83,USD,Clothing,Dresses,George,Clothing & Accessories,1,52,4.3,2519,/images/walmart/clothing/2138.jpg,/product/WMT00002138,1,1,fashion
WMT00002139,Metro Collection Wool Shirt Dress,Button-front relaxed style Made from premium wool. From Metro Collection collection.,94.07,101.29,USD,Clothing,Dresses,George,Clothing & Accessories,1,109,4.3,861,/images/walmart/clothing/2139.jpg,/product/WMT00002139,1,1,fashion
WMT00002140,Timeless Trend Suede Shirt Dress,Button-front relaxed style Made from premium suede. From Timeless Trend collection.,65.81,77.36,USD,Clothing,Dresses,George,Clothing & Accessories,1,113,4.6,493,/images/walmart/clothing/2140.jpg,/product/WMT00002140,1,1,fashion
WMT00002141,Pine & Oak Cashmere Shirt Dress,Button-front relaxed style Made from premium cashmere. From Pine & Oak collection.,97.98,104.61,USD,Clothing,Dresses,George,Clothing & Accessories,1,108,3.9,2535,/images/walmart/clothing/2141.jpg,/product/WMT00002141,1,1,fashion
WMT00002142,Timeless Trend Rayon Shirt Dress,Button-front relaxed style Made from premium rayon. From Timeless Trend collection.,103.62,113.85,USD,Clothing,Dresses,George,Clothing & Accessories,1,101,4.1,1643,/images/walmart/clothing/2142.jpg,/product/WMT00002142,1,1,fashion
WMT00002143,Pine & Oak Cashmere Shirt Dress,Button-front relaxed style Made from premium cashmere. From Pine & Oak collection.,109.63,118.36,USD,Clothing,Dresses,George,Clothing & Accessories,1,32,4.7,2608,/images/walmart/clothing/2143.jpg,/product/WMT00002143,1,1,fashion
WMT00002144,Style Haven Linen Bodycon Dress,Figure-hugging fit Made from premium linen. From Style Haven collection.,63.49,67.55,USD,Clothing,Dresses,George,Clothing & Accessories,1,128,4.0,2073,/images/walmart/clothing/2144.jpg,/product/WMT00002144,1,1,fashion
WMT00002145,Urban Thread Polyester Bodycon Dress,Figure-hugging fit Made from premium polyester. From Urban Thread collection.,67.94,69.73,USD,Clothing,Dresses,George,Clothing & Accessories,1,135,4.6,1324,/images/walmart/clothing/2145.jpg,/product/WMT00002145,1,1,fashion
WMT00002146,Artisan Apparel Leather Sundress,Light breezy summer dress Made from premium leather. From Artisan Apparel collection.,73.7,80.87,USD,Clothing,Dresses,George,Clothing & Accessories,1,149,3.8,1647,/images/walmart/clothing/2146.jpg,/product/WMT00002146,1,1,fashion
WMT00002147,Nordic Style Satin Blazer,Tailored structured jacket Made from premium satin. From Nordic Style collection.,138.26,148.15,USD,Clothing,Outerwear,George,Clothing & Accessories,1,119,4.5,2964,/images/walmart/clothing/2147.jpg,/product/WMT00002147,1,1,fashion
WMT00002148,Metro Collection Rayon Blazer,Tailored structured jacket Made from premium rayon. From Metro Collection collection.,160.47,162.89,USD,Clothing,Outerwear,George,Clothing & Accessories,1,75,4.3,1442,/images/walmart/clothing/2148.jpg,/product/WMT00002148,1,1,fashion
WMT00002149,Essential Edit Linen Blazer,Tailored structured jacket Made from premium linen. From Essential Edit collection.,235.38,253.12,USD,Clothing,Outerwear,George,Clothing & Accessories,1,62,4.6,2623,/images/walmart/clothing/2149.jpg,/product/WMT00002149,1,1,fashion
WMT00002150,Modern Muse Cashmere Blazer,Tailored structured jacket Made from premium cashmere. From Modern Muse collection.,211.02,223.09,USD,Clothing,Outerwear,George,Clothing & Accessories,1,48,4.5,2192,/images/walmart/clothing/2150.jpg,/product/WMT00002150,1,1,fashion
WMT00002151,Style Haven Denim Denim Jacket,Classic denim outer layer Made from premium denim. From Style Haven collection.,132.86,129.22,USD,Clothing,Outerwear,George,Clothing & Accessories,1,86,4.2,526,/images/walmart/clothing/2151.jpg,/product/WMT00002151,1,1,fashion
WMT00002152,Style Haven Suede Denim Jacket,Classic denim outer layer Made from premium suede. From Style Haven collection.,92.54,104.84,USD,Clothing,Outerwear,George,Clothing & Accessories,1,53,4.2,1696,/images/walmart/clothing/2152.jpg,/product/WMT00002152,1,1,fashion
WMT00002153,Silk & Stone Chiffon Denim Jacket,Classic denim outer layer Made from premium chiffon. From Silk & Stone collection.,97.57,107.01,USD,Clothing,Outerwear,George,Clothing & Accessories,1,69,3.9,2352,/images/walmart/clothing/2153.jpg,/product/WMT00002153,1,1,fashion
WMT00002154,Style Haven Velvet Denim Jacket,Classic denim outer layer Made from premium velvet. From Style Haven collection.,138.38,138.81,USD,Clothing,Outerwear,George,Clothing & Accessories,1,136,4.2,1087,/images/walmart/clothing/2154.jpg,/product/WMT00002154,1,1,fashion
WMT00002155,Urban Thread Satin Denim Jacket,Classic denim outer layer Made from premium satin. From Urban Thread collection.,116.33,114.44,USD,Clothing,Outerwear,George,Clothing & Accessories,1,45,4.0,521,/images/walmart/clothing/2155.jpg,/product/WMT00002155,1,1,fashion
WMT00002156,Fashion Forward Polyester Leather Jacket,Timeless leather style Made from premium polyester. From Fashion Forward collection.,278.54,304.15,USD,Clothing,Outerwear,George,Clothing & Accessories,1,122,4.0,2692,/images/walmart/clothing/2156.jpg,/product/WMT00002156,1,1,fashion
WMT00002157,Nordic Style Polyester Leather Jacket,Timeless leather style Made from premium polyester. From Nordic Style collection.,201.25,200.21,USD,Clothing,Outerwear,George,Clothing & Accessories,1,23,4.3,680,/images/walmart/clothing/2157.jpg,/product/WMT00002157,1,1,fashion
WMT00002158,Modern Muse Suede Leather Jacket,Timeless leather style Made from premium suede. From Modern Muse collection.,188.93,207.89,USD,Clothing,Outerwear,George,Clothing & Accessories,1,60,4.5,346,/images/walmart/clothing/2158.jpg,/product/WMT00002158,1,1,fashion
WMT00002159,Nordic Style Suede Trench Coat,Classic rain-ready style Made from premium suede. From Nordic Style collection.,249.99,260.69,USD,Clothing,Outerwear,George,Clothing & Accessories,1,85,4.5,1618,/images/walmart/clothing/2159.jpg,/product/WMT00002159,1,1,fashion
WMT00002160,Luxe Label Denim Trench Coat,Classic rain-ready style Made from premium denim. From Luxe Label collection.,308.47,308.91,USD,Clothing,Outerwear,George,Clothing & Accessories,1,145,4.3,2521,/images/walmart/clothing/2160.jpg,/product/WMT00002160,1,1,fashion
WMT00002161,Heritage House Satin Trench Coat,Classic rain-ready style Made from premium satin. From Heritage House collection.,308.44,334.91,USD,Clothing,Outerwear,George,Clothing & Accessories,1,83,4.4,986,/images/walmart/clothing/2161.jpg,/product/WMT00002161,1,1,fashion
WMT00002162,Sunset Studios Tweed Trench Coat,Classic rain-ready style Made from premium tweed. From Sunset Studios collection.,219.68,237.26,USD,Clothing,Outerwear,George,Clothing & Accessories,1,103,4.6,2781,/images/walmart/clothing/2162.jpg,/product/WMT00002162,1,1,fashion
WMT00002163,Metro Collection Tweed Trench Coat,Classic rain-ready style Made from premium tweed. From Metro Collection collection.,281.22,301.47,USD,Clothing,Outerwear,George,Clothing & Accessories,1,82,4.2,2356,/images/walmart/clothing/2163.jpg,/product/WMT00002163,1,1,fashion
WMT00002164,The Basics Wool Trench Coat,Classic rain-ready style Made from premium wool. From The Basics collection.,218.28,250.06,USD,Clothing,Outerwear,George,Clothing & Accessories,1,150,4.6,278,/images/walmart/clothing/2164.jpg,/product/WMT00002164,1,1,fashion
WMT00002165,Fashion Forward Cashmere Trench Coat,Classic rain-ready style Made from premium cashmere. From Fashion Forward collection.,234.72,276.02,USD,Clothing,Outerwear,George,Clothing & Accessories,1,38,4.3,1718,/images/walmart/clothing/2165.jpg,/product/WMT00002165,1,1,fashion
WMT00002166,Urban Thread Jersey Puffer Jacket,Warm quilted insulation Made from premium jersey. From Urban Thread collection.,262.13,295.13,USD,Clothing,Outerwear,George,Clothing & Accessories,1,149,4.7,2604,/images/walmart/clothing/2166.jpg,/product/WMT00002166,1,1,fashion
WMT00002167,Luxe Label Velvet Puffer Jacket,Warm quilted insulation Made from premium velvet. From Luxe Label collection.,276.77,270.73,USD,Clothing,Outerwear,George,Clothing & Accessories,1,134,4.2,2635,/images/walmart/clothing/2167.jpg,/product/WMT00002167,1,1,fashion
WMT00002168,Metro Collection Satin Puffer Jacket,Warm quilted insulation Made from premium satin. From Metro Collection collection.,244.5,273.54,USD,Clothing,Outerwear,George,Clothing & Accessories,1,64,4.2,1483,/images/walmart/clothing/2168.jpg,/product/WMT00002168,1,1,fashion
WMT00002169,Silk & Stone Polyester Puffer Jacket,Warm quilted insulation Made from premium polyester. From Silk & Stone collection.,184.69,206.42,USD,Clothing,Outerwear,George,Clothing & Accessories,1,115,4.0,2342,/images/walmart/clothing/2169.jpg,/product/WMT00002169,1,1,fashion
WMT00002170,Heritage House Polyester Puffer Jacket,Warm quilted insulation Made from premium polyester. From Heritage House collection.,211.18,222.47,USD,Clothing,Outerwear,George,Clothing & Accessories,1,56,4.1,1105,/images/walmart/clothing/2170.jpg,/product/WMT00002170,1,1,fashion
WMT00002171,Everyday Elegance Leather Puffer Jacket,Warm quilted insulation Made from premium leather. From Everyday Elegance collection.,184.59,180.07,USD,Clothing,Outerwear,George,Clothing & Accessories,1,30,4.6,1849,/images/walmart/clothing/2171.jpg,/product/WMT00002171,1,1,fashion
WMT00002172,Pine & Oak Rayon Wool Coat,Elegant winter essential Made from premium rayon. From Pine & Oak collection.,239.59,257.38,USD,Clothing,Outerwear,George,Clothing & Accessories,1,106,4.0,2410,/images/walmart/clothing/2172.jpg,/product/WMT00002172,1,1,fashion
WMT00002173,Nordic Style Cashmere Wool Coat,Elegant winter essential Made from premium cashmere. From Nordic Style collection.,231.37,236.98,USD,Clothing,Outerwear,George,Clothing & Accessories,1,108,4.4,2222,/images/walmart/clothing/2173.jpg,/product/WMT00002173,1,1,fashion
WMT00002174,Pine & Oak Leather Wool Coat,Elegant winter essential Made from premium leather. From Pine & Oak collection.,351.38,349.12,USD,Clothing,Outerwear,George,Clothing & Accessories,1,37,4.1,263,/images/walmart/clothing/2174.jpg,/product/WMT00002174,1,1,fashion
WMT00002175,Luxe Label Leather Wool Coat,Elegant winter essential Made from premium leather. From Luxe Label collection.,258.31,288.82,USD,Clothing,Outerwear,George,Clothing & Accessories,1,114,4.2,2229,/images/walmart/clothing/2175.jpg,/product/WMT00002175,1,1,fashion
WMT00002176,The Basics Suede Wool Coat,Elegant winter essential Made from premium suede. From The Basics collection.,219.99,233.7,USD,Clothing,Outerwear,George,Clothing & Accessories,1,92,4.4,2551,/images/walmart/clothing/2176.jpg,/product/WMT00002176,1,1,fashion
WMT00002177,Urban Thread Rayon Wool Coat,Elegant winter essential Made from premium rayon. From Urban Thread collection.,246.93,245.75,USD,Clothing,Outerwear,George,Clothing & Accessories,1,119,3.8,723,/images/walmart/clothing/2177.jpg,/product/WMT00002177,1,1,fashion
WMT00002178,Essential Edit Denim Bomber Jacket,Sporty zip-up style Made from premium denim. From Essential Edit collection.,98.21,103.79,USD,Clothing,Outerwear,George,Clothing & Accessories,1,45,3.9,2680,/images/walmart/clothing/2178.jpg,/product/WMT00002178,1,1,fashion
WMT00002179,Pine & Oak Velvet Bomber Jacket,Sporty zip-up style Made from premium velvet. From Pine & Oak collection.,124.59,133.67,USD,Clothing,Outerwear,George,Clothing & Accessories,1,111,4.4,1606,/images/walmart/clothing/2179.jpg,/product/WMT00002179,1,1,fashion
WMT00002180,Essential Edit Velvet Bomber Jacket,Sporty zip-up style Made from premium velvet. From Essential Edit collection.,146.26,161.64,USD,Clothing,Outerwear,George,Clothing & Accessories,1,142,4.3,253,/images/walmart/clothing/2180.jpg,/product/WMT00002180,1,1,fashion
WMT00002181,Pure Cotton Co Velvet Parka,Weather-resistant outer Made from premium velvet. From Pure Cotton Co collection.,247.49,272.37,USD,Clothing,Outerwear,George,Clothing & Accessories,1,124,3.8,2718,/images/walmart/clothing/2181.jpg,/product/WMT00002181,1,1,fashion
WMT00002182,Urban Thread Tweed Parka,Weather-resistant outer Made from premium tweed. From Urban Thread collection.,314.33,328.71,USD,Clothing,Outerwear,George,Clothing & Accessories,1,48,4.0,149,/images/walmart/clothing/2182.jpg,/product/WMT00002182,1,1,fashion
WMT00002183,Chic Studio Satin Parka,Weather-resistant outer Made from premium satin. From Chic Studio collection.,286.12,334.29,USD,Clothing,Outerwear,George,Clothing & Accessories,1,114,3.9,291,/images/walmart/clothing/2183.jpg,/product/WMT00002183,1,1,fashion
WMT00002184,Heritage House Satin Parka,Weather-resistant outer Made from premium satin. From Heritage House collection.,189.59,209.78,USD,Clothing,Outerwear,George,Clothing & Accessories,1,29,4.1,1483,/images/walmart/clothing/2184.jpg,/product/WMT00002184,1,1,fashion
WMT00002185,Timeless Trend Linen Parka,Weather-resistant outer Made from premium linen. From Timeless Trend collection.,248.82,246.63,USD,Clothing,Outerwear,George,Clothing & Accessories,1,87,4.2,937,/images/walmart/clothing/2185.jpg,/product/WMT00002185,1,1,fashion
WMT00002186,Artisan Apparel Rayon Parka,Weather-resistant outer Made from premium rayon. From Artisan Apparel collection.,297.63,325.58,USD,Clothing,Outerwear,George,Clothing & Accessories,1,139,3.9,2319,/images/walmart/clothing/2186.jpg,/product/WMT00002186,1,1,fashion
WMT00002187,Essential Edit Tweed Cardigan Coat,Long open-front layer Made from premium tweed. From Essential Edit collection.,163.15,161.11,USD,Clothing,Outerwear,George,Clothing & Accessories,1,134,4.1,1570,/images/walmart/clothing/2187.jpg,/product/WMT00002187,1,1,fashion
WMT00002188,Metro Collection Tweed Cardigan Coat,Long open-front layer Made from premium tweed. From Metro Collection collection.,165.95,176.25,USD,Clothing,Outerwear,George,Clothing & Accessories,1,33,4.4,942,/images/walmart/clothing/2188.jpg,/product/WMT00002188,1,1,fashion
WMT00002189,Chic Studio Jersey Cardigan Coat,Long open-front layer Made from premium jersey. From Chic Studio collection.,163.09,180.74,USD,Clothing,Outerwear,George,Clothing & Accessories,1,84,4.0,1901,/images/walmart/clothing/2189.jpg,/product/WMT00002189,1,1,fashion
WMT00002190,The Basics Linen Cardigan Coat,Long open-front layer Made from premium linen. From The Basics collection.,168.08,193.58,USD,Clothing,Outerwear,George,Clothing & Accessories,1,36,4.3,1672,/images/walmart/clothing/2190.jpg,/product/WMT00002190,1,1,fashion
WMT00002191,Sunset Studios Satin Vest,Sleeveless layering piece Made from premium satin. From Sunset Studios collection.,100.25,101.32,USD,Clothing,Outerwear,George,Clothing & Accessories,1,59,3.8,1553,/images/walmart/clothing/2191.jpg,/product/WMT00002191,1,1,fashion
WMT00002192,Modern Muse Velvet Sneakers,Comfortable everyday shoes Made from premium velvet. From Modern Muse collection.,115.7,127.7,USD,Clothing,Shoes,George,Clothing & Accessories,1,137,4.4,1998,/images/walmart/clothing/2192.jpg,/product/WMT00002192,1,1,fashion
WMT00002193,Pure Cotton Co Velvet Sneakers,Comfortable everyday shoes Made from premium velvet. From Pure Cotton Co collection.,112.16,113.72,USD,Clothing,Shoes,George,Clothing & Accessories,1,124,3.8,2116,/images/walmart/clothing/2193.jpg,/product/WMT00002193,1,1,fashion
WMT00002194,Everyday Elegance Polyester Ankle Boots,Versatile ankle-height Made from premium polyester. From Everyday Elegance collection.,155.88,165.75,USD,Clothing,Shoes,George,Clothing & Accessories,1,148,4.0,2147,/images/walmart/clothing/2194.jpg,/product/WMT00002194,1,1,fashion
WMT00002195,Silk & Stone Jersey Ankle Boots,Versatile ankle-height Made from premium jersey. From Silk & Stone collection.,160.52,179.89,USD,Clothing,Shoes,George,Clothing & Accessories,1,69,4.4,2988,/images/walmart/clothing/2195.jpg,/product/WMT00002195,1,1,fashion
WMT00002196,Everyday Elegance Jersey Ankle Boots,Versatile ankle-height Made from premium jersey. From Everyday Elegance collection.,129.15,131.22,USD,Clothing,Shoes,George,Clothing & Accessories,1,143,4.6,2016,/images/walmart/clothing/2196.jpg,/product/WMT00002196,1,1,fashion
WMT00002197,Silk & Stone Polyester Ankle Boots,Versatile ankle-height Made from premium polyester. From Silk & Stone collection.,170.21,172.91,USD,Clothing,Shoes,George,Clothing & Accessories,1,145,3.9,590,/images/walmart/clothing/2197.jpg,/product/WMT00002197,1,1,fashion
WMT00002198,Heritage House Velvet Pumps,Classic heeled shoe Made from premium velvet. From Heritage House collection.,152.43,151.42,USD,Clothing,Shoes,George,Clothing & Accessories,1,96,3.9,1639,/images/walmart/clothing/2198.jpg,/product/WMT00002198,1,1,fashion
WMT00002199,Style Haven Silk Pumps,Classic heeled shoe Made from premium silk. From Style Haven collection.,109.06,109.23,USD,Clothing,Shoes,George,Clothing & Accessories,1,133,4.5,1315,/images/walmart/clothing/2199.jpg,/product/WMT00002199,1,1,fashion
WMT00002200,The Basics Satin Sandals,Open warm weather shoes Made from premium satin. From The Basics collection.,73.76,71.75,USD,Clothing,Shoes,George,Clothing & Accessories,1,77,4.7,1375,/images/walmart/clothing/2200.jpg,/product/WMT00002200,1,1,fashion
WMT00002201,Timeless Trend Tweed Sandals,Open warm weather shoes Made from premium tweed. From Timeless Trend collection.,105.01,104.34,USD,Clothing,Shoes,George,Clothing & Accessories,1,50,4.6,2884,/images/walmart/clothing/2201.jpg,/product/WMT00002201,1,1,fashion
WMT00002202,Chic Studio Denim Sandals,Open warm weather shoes Made from premium denim. From Chic Studio collection.,87.06,88.22,USD,Clothing,Shoes,George,Clothing & Accessories,1,43,4.1,912,/images/walmart/clothing/2202.jpg,/product/WMT00002202,1,1,fashion
WMT00002203,Essential Edit Wool Loafers,Slip-on classic style Made from premium wool. From Essential Edit collection.,104.24,116.05,USD,Clothing,Shoes,George,Clothing & Accessories,1,80,4.1,1687,/images/walmart/clothing/2203.jpg,/product/WMT00002203,1,1,fashion
WMT00002204,Metro Collection Wool Loafers,Slip-on classic style Made from premium wool. From Metro Collection collection.,134.01,146.65,USD,Clothing,Shoes,George,Clothing & Accessories,1,54,4.0,2068,/images/walmart/clothing/2204.jpg,/product/WMT00002204,1,1,fashion
WMT00002205,Pine & Oak Suede Flats,Comfortable no-heel shoes Made from premium suede. From Pine & Oak collection.,125.32,124.0,USD,Clothing,Shoes,George,Clothing & Accessories,1,50,4.4,1671,/images/walmart/clothing/2205.jpg,/product/WMT00002205,1,1,fashion
WMT00002206,Everyday Elegance Denim Flats,Comfortable no-heel shoes Made from premium denim. From Everyday Elegance collection.,122.63,129.53,USD,Clothing,Shoes,George,Clothing & Accessories,1,110,4.2,2735,/images/walmart/clothing/2206.jpg,/product/WMT00002206,1,1,fashion
WMT00002207,Everyday Elegance Suede Flats,Comfortable no-heel shoes Made from premium suede. From Everyday Elegance collection.,78.13,79.02,USD,Clothing,Shoes,George,Clothing & Accessories,1,52,3.9,441,/images/walmart/clothing/2207.jpg,/product/WMT00002207,1,1,fashion
WMT00002208,Modern Muse Silk Heeled Boots,Elevated boot style Made from premium silk. From Modern Muse collection.,260.07,282.07,USD,Clothing,Shoes,George,Clothing & Accessories,1,21,4.3,396,/images/walmart/clothing/2208.jpg,/product/WMT00002208,1,1,fashion
WMT00002209,Coastal Collective Linen Heeled Boots,Elevated boot style Made from premium linen. From Coastal Collective collection.,145.35,155.4,USD,Clothing,Shoes,George,Clothing & Accessories,1,113,4.4,1394,/images/walmart/clothing/2209.jpg,/product/WMT00002209,1,1,fashion
WMT00002210,Chic Studio Denim Heeled Boots,Elevated boot style Made from premium denim. From Chic Studio collection.,149.79,168.18,USD,Clothing,Shoes,George,Clothing & Accessories,1,76,4.5,1793,/images/walmart/clothing/2210.jpg,/product/WMT00002210,1,1,fashion
WMT00002211,Chic Studio Satin Heeled Boots,Elevated boot style Made from premium satin. From Chic Studio collection.,238.56,267.97,USD,Clothing,Shoes,George,Clothing & Accessories,1,146,3.8,2156,/images/walmart/clothing/2211.jpg,/product/WMT00002211,1,1,fashion
WMT00002212,Everyday Elegance Rayon Platform Shoes,Elevated platform style Made from premium rayon. From Everyday Elegance collection.,174.11,198.97,USD,Clothing,Shoes,George,Clothing & Accessories,1,57,3.8,315,/images/walmart/clothing/2212.jpg,/product/WMT00002212,1,1,fashion
WMT00002213,Style Haven Tweed Platform Shoes,Elevated platform style Made from premium tweed. From Style Haven collection.,198.03,199.89,USD,Clothing,Shoes,George,Clothing & Accessories,1,135,3.9,777,/images/walmart/clothing/2213.jpg,/product/WMT00002213,1,1,fashion
WMT00002214,Silk & Stone Velvet Platform Shoes,Elevated platform style Made from premium velvet. From Silk & Stone collection.,140.89,157.62,USD,Clothing,Shoes,George,Clothing & Accessories,1,116,3.9,1636,/images/walmart/clothing/2214.jpg,/product/WMT00002214,1,1,fashion
WMT00002215,Fashion Forward Cashmere Platform Shoes,Elevated platform style Made from premium cashmere. From Fashion Forward collection.,175.14,177.07,USD,Clothing,Shoes,George,Clothing & Accessories,1,53,4.0,2958,/images/walmart/clothing/2215.jpg,/product/WMT00002215,1,1,fashion
